Frequency_Hz,Real,Imaginary
1.37227843872105,-0.0123012465403296,2.05393030432827e-05
1.39941941636667,-0.0123012454495802,2.09455285806338e-05
1.42709718934971,-0.0123012443152585,2.13597883650709e-05
1.45532237442976,-0.012301243135624,2.17822412922721e-05
1.48410579834509,-0.0123012419088668,2.22130494001102e-05
1.51345850196561,-0.0123012406331039,2.26523779313931e-05
1.54339174452803,-0.0123012393063784,2.31003953960769e-05
1.57391700795468,-0.012301237926654,2.35572736366879e-05
1.60504600125779,-0.012301236491814,2.40231878942602e-05
1.63679066503093,-0.0123012349996562,2.44983168747817e-05
1.66916317602918,-0.0123012334478912,2.49828428189348e-05
1.70217595183998,-0.0123012318341379,2.54769515703227e-05
1.73584165564632,-0.0123012301559199,2.59808326483499e-05
1.77017320108409,-0.0123012284106625,2.64946793195504e-05
1.80518375719563,-0.0123012265956871,2.70186886727227e-05
1.84088675348109,-0.0123012247082093,2.75530616937693e-05
1.87729588504983,-0.0123012227453324,2.80980033431092e-05
1.91442511787363,-0.0123012207040448,2.86537226337735e-05
1.95228869414379,-0.0123012185812139,2.92204327124083e-05
1.99090113773427,-0.0123012163735828,2.97983509398836e-05
2.03027725977277,-0.0123012140777636,3.03876989753428e-05
2.07043216432207,-0.0123012116902336,3.09887028609835e-05
2.11138125417369,-0.0123012092073295,3.16015931084877e-05
2.1531402367562,-0.0123012066252411,3.22266047878818e-05
2.19572513016029,-0.0123012039400067,3.28639776167414e-05
2.23915226928313,-0.0123012011475058,3.35139560530662e-05
2.28343831209408,-0.0123011982434535,3.41767893878511e-05
2.32860024602452,-0.0123011952233939,3.48527318417333e-05
2.37465539448392,-0.0123011920826927,3.55420426616829e-05
2.42162142350483,-0.0123011888165309,3.6244986220586e-05
2.46951634851928,-0.0123011854198969,3.69618321180454e-05
2.51835854126926,-0.0123011818875787,3.76928552847556e-05
2.56816673685378,-0.0123011782141561,3.84383360866873e-05
2.6189600409154,-0.012301174393993,3.91985604330088e-05
2.67075793696884,-0.0123011704212273,3.99738198853376e-05
2.72358029387455,-0.0123011662897636,4.07644117698584e-05
2.77744737346007,-0.0123011619932621,4.15706392909063e-05
2.83237983829222,-0.0123011575251303,4.23928116475986e-05
2.88839875960285,-0.0123011528785125,4.32312441504366e-05
2.94552562537149,-0.0123011480462791,4.40862583446181e-05
3.00378234856777,-0.0123011430210152,4.49581821310822e-05
3.06319127555693,-0.0123011377950103,4.58473498935887e-05
3.1237751946715,-0.0123011323602457,4.67541026256723e-05
3.18555734495256,-0.0123011267083827,4.76787880612584e-05
3.24856142506386,-0.0123011208307485,4.86217608080132e-05
3.31281160238228,-0.0123011147183253,4.9583382483758e-05
3.37833252226804,-0.0123011083617341,5.05640218535306e-05
3.44514931751828,-0.0123011017512218,5.1564054971349e-05
3.51328761800759,-0.0123010948766454,5.25838653243733e-05
3.58277356051925,-0.012301087727457,5.36238439791956e-05
3.6536337987709,-0.0123010802926869,5.46843897314466e-05
3.72589551363842,-0.0123010725609283,5.5765909258758e-05
3.79958642358219,-0.0123010645203175,5.68688172763891e-05
3.87473479527937,-0.0123010561585178,5.79935366944104e-05
3.9513694544666,-0.0123010474626997,5.91404987811965e-05
4.02951979699709,-0.0123010384195207,6.03101433276041e-05
4.1092158001164,-0.0123010290151063,6.15029188149543e-05
4.19048803396125,-0.0123010192350269,6.27192825867012e-05
4.27336767328573,-0.012301009064277,6.39597010227574e-05
4.35788650941949,-0.0123009984872519,6.52246497183266e-05
4.44407696246233,-0.0123009874877234,6.65146136654107e-05
4.53197209372011,-0.0123009760488155,6.78300874376767e-05
4.62160561838646,-0.0123009641529777,6.91715753803947e-05
4.71301191847553,-0.0123009517819587,7.05395918010922e-05
4.80622605601025,-0.0123009389167786,7.1934661168308e-05
4.90128378647167,-0.0123009255376992,7.33573183100001e-05
4.99822157251415,-0.0123009116241938,7.48081086184757e-05
5.0970765979519,-0.0123008971549167,7.62875882583275e-05
5.19788678202209,-0.0123008821076683,7.77963243788026e-05
5.30069079393005,-0.0123008664593637,7.93348953294013e-05
5.40552806768221,-0.0123008501859956,8.090389088152e-05
5.51243881721235,-0.012300833262598,8.25039124520821e-05
5.62146405180704,-0.0123008156632077,8.413557333408e-05
5.73264559183614,-0.0123007973608249,8.57994989291266e-05
5.84602608479447,-0.0123007783273712,8.74963269864068e-05
5.96164902166067,-0.0123007585336475,8.92267078455746e-05
6.07955875357974,-0.0123007379492879,9.09913046830829e-05
6.19980050887534,-0.0123007165427144,9.2790793766726e-05
6.32242041039875,-0.0123006942810883,9.4625864711212e-05
6.44746549322083,-0.0123006711302588,9.64972207416885e-05
6.57498372267395,-0.0123006470547118,9.84055789598313e-05
6.70502401275073,-0.0123006220175153,0.000100351670617623
6.83763624486669,-0.0123005959802623,0.000102336241394749
6.97287128699396,-0.0123005689030121,0.000104360051682013
7.11078101317347,-0.0123005407442299,0.000106423876869114
7.251418323413,-0.0123005114607215,0.000108528507640624
7.39483716397877,-0.0123004810075687,0.000110674750274176
7.54109254808842,-0.01230044933806,0.000112863426947886
7.69024057701318,-0.0123004164036184,0.000115095376050155
7.8423384615975,-0.012300382153728,0.000117371452499079
7.99744454420414,-0.0123003465358555,0.000119692528064979
8.15561832109348,-0.0123003094953708,0.000122059491700464
8.31692046524527,-0.012300270975463,0.000124473249877137
8.48141284963192,-0.0123002309170522,0.000126934726928268
8.6491585709519,-0.0123001892587015,0.000129444865396994
8.82022197383272,-0.0123001459365206,0.000132004626393734
8.99466867551251,-0.0123001008840688,0.000134614989957883
9.17256559100974,-0.0123000540322537,0.000137276955427252
9.35398095879077,-0.0123000053092248,0.000139991541815261
9.53898436694508,-0.0122999546402637,0.000142759788194269
9.72764677987816,-0.0122999019476701,0.000145582754087162
9.92004056553233,-0.0122998471506424,0.000148461519864257
10.116239523146,-0.0122997901651539,0.000151397187151185
10.3163189115617,-0.012299730903825,0.000154390879240481
10.5203554780946,-0.0122996692757887,0.000157443741514344
10.7284274879711,-0.0122996051865522,0.000160556941872951
10.9406147543506,-0.0122995385378519,0.000163731671171725
11.15699866894,-0.012299469227503,0.000166969143667434
11.377662233215,-0.0122993971492444,0.00017027059747087
11.6026900902575,-0.0122993221925743,0.000173637295009172
11.8321685572239,-0.012299244242583,0.000177070523496726
12.0661856584545,-0.0122991631797762,0.000180571595414328
12.3048311592387,-0.0122990788798932,0.000184141848997037
12.5481966002474,-0.0122989912137159,0.000187782648731478
12.7963753326463,-0.0122989000468721,0.000191495385862079
13.0494625539044,-0.0122988052396306,0.00019528147890567
13.3075553443099,-0.0122987066466869,0.000199142374177656
13.5707527042089,-0.0122986041169419,0.00020307954632436
13.8391555919803,-0.0122984974932711,0.00020709449886862
14.1128669627617,-0.0122983866122841,0.000211188764762219
14.3919918079418,-0.012298271304077,0.000215363906949746
14.6766371954327,-0.0122981513919705,0.000219621518942339
14.9669123107405,-0.0122980266922434,0.000223963225400801
15.2629284988461,-0.0122978970138495,0.000228390682730034
15.5647993069161,-0.0122977621581288,0.000232905579682797
15.8726405278576,-0.0122976219185027,0.000237509637975493
16.1865702447342,-0.0122974760801607,0.000242204612913171
16.5067088760611,-0.0122973244197325,0.000246992294025492
16.8331792219957,-0.0122971667049468,0.000251874505714807
17.1661065114419,-0.0122970026942802,0.000256853107913623
17.5056184500857,-0.0122968321365863,0.000261929996754356
17.8518452693814,-0.0122966547707166,0.000267107105250183
18.2049197765062,-0.0122964703251213,0.000272386403985803
18.5649774053026,-0.0122962785174371,0.000277769901822292
18.9321562682296,-0.0122960790540578,0.000283259646611424
19.3065972093393,-0.0122958716296883,0.000288857725920996
19.6884438583036,-0.0122956559268808,0.00029456626777493
20.0778426855076,-0.0122954316155531,0.000300387441401695
20.4749430582333,-0.012295198352487,0.000306323457995959
20.879897297955,-0.0122949557808085,0.000312376571493434
21.2928607387672,-0.0122947035294464,0.000318549079354874
21.7139917869681,-0.0122944412125698,0.000324843323364177
22.1434519818222,-0.0122941684290034,0.000331261690437451
22.5814060575239,-0.0122938847616209,0.000337806613444625
23.0280220063871,-0.0122935897767129,0.000344480572041984
23.4834711432843,-0.0122932830233326,0.000351286093518586
23.9479281713605,-0.0122929640326118,0.000358225753651408
24.4215712490463,-0.0122926323170552,0.000365302177576542
24.904582058397,-0.0122922873698027,0.000372518040667683
25.3971458747828,-0.0122919286638656,0.000379876069430331
25.8994516379575,-0.0122915556513328,0.000387379042404014
26.411692024533,-0.0122911677625436,0.000395029791079434
26.9340635218866,-0.0122907644052321,0.000402831200823468
27.4667665035311,-0.0122903449636352,0.000410786211818463
28.0100053059745,-0.0122899087975677,0.000418897820009352
28.5639883071004,-0.0122894552414609,0.000427169078063819
29.1289280060985,-0.0122889836033641,0.00043560309634249
29.705041104976,-0.0122884931639066,0.000444203043876616
30.2925485916809,-0.012287983175222,0.000452972149360306
30.8916758248697,-0.0122874528598273,0.000461913702146883
31.5026526203514,-0.0122869014094636,0.000471031053258066
32.1257133392413,-0.0122863279838861,0.000480327616399181
32.7610969778581,-0.0122857317096136,0.000489806868984351
33.4090472593991,-0.0122851116786274,0.000499472353166596
34.0698127274288,-0.0122844669470181,0.000509327676878177
34.7436468412165,-0.0122837965335852,0.000519376514871998
35.4308080729586,-0.0122830994183804,0.000529622609774342
36.1315600069251,-0.0122823745411957,0.000540069773137026
36.8461714405663,-0.0122816207999951,0.000550721886496921
37.5749164876189,-0.0122808370492853,0.000561582902435561
38.3180746832522,-0.0122800220984262,0.000572656845642002
39.0759310912932,-0.012279174709877,0.000583947813977159
39.8487764135726,-0.0122782935973757,0.000595459979534573
40.6369071014335,-0.0122773774240512,0.000607197589703138
41.4406254694456,-0.0122764248004645,0.000619164968223716
42.260239811368,-0.0122754342825756,0.000631366516243274
43.0960645184062,-0.0122744043696357,0.000643806713361363
43.9484201998073,-0.0122733335020013,0.000656490118669122
44.8176338058411,-0.0122722200588658,0.000669421371779135
45.7040387532128,-0.0122710623559099,0.000682605193843382
46.6079750529564,-0.0122698586428624,0.000696046388556769
47.5297894408576,-0.0122686071009741,0.000709749843145626
48.4698355104567,-0.0122673058403989,0.000723720529337815
49.4284738486806,-0.0122659528974784,0.000737963504311381
50.4060721741592,-0.0122645462319294,0.000752483911619769
51.4030054782759,-0.0122630837239297,0.000767286982091284
52.4196561690087,-0.0122615631710982,0.000782378034698839
53.4564142176158,-0.012259982285369,0.000797762477395357
54.5136773082225,-0.0122583386897523,0.000813445807915528
55.5918509903666,-0.012256629914982,0.000829433614535203
56.6913488345608,-0.0122548533960446,0.000845731576788146
57.812592590932,-0.012253006468587,0.000862345466134509
58.9560123509977,-0.0122510863651996,0.000879281146576007
60.1220467126426,-0.0122490902115692,0.000896544575214321
61.311142948358,-0.012247015022504,0.000914141802747768
62.5237571768083,-0.0122448576978168,0.000932078973898816
63.7603545377909,-0.0122426150180752,0.000950362327769481
65.0214093706568,-0.0122402836402045,0.00096899819811779
66.3074053962595,-0.0122378600929469,0.000987993013547334
67.6188359025028,-0.0122353407721698,0.00100735329760608
68.9562039335584,-0.0122327219360202,0.00102708566878492
70.3200224828258,-0.0122299996999223,0.0010471968404103
71.710814689708,-0.0122271700314161,0.00106769362042175
73.1291140402803,-0.0122242287448307,0.0010885829110275
74.5754645719267,-0.0122211714957902,0.00110987170822649
76.0504210820243,-0.0122179937755518,0.00113156710119251
77.5545493407549,-0.0122146909051681,0.00115367627150509
79.0884263081254,-0.0122112580294758,0.00117620649222202
80.6526403552807,-0.012207690110904,0.00119916512677768
82.2477914901939,-0.0122039819231021,0.00122255962770249
83.8744915878194,-0.0122001280443856,0.00124639753514289
85.5333646247988,-0.0121961228509947,0.00127068647517916
87.2250469188088,-0.0121919605101681,0.00129543415791903
88.9501873726424,-0.0121876349730285,0.0013206483753604
90.709447723118,-0.0121831399672785,0.0013463369990038
92.5035027949108,-0.0121784689897094,0.00137250797720343
94.3330407594057,-0.012173615298519,0.00139916933223723
96.1987633986685,-0.0121685719054431,0.0014263291570849
98.1013863746388,-0.0121633315676983,0.00145399561188972
100.041639503647,-0.0121578867797426,0.00148217692009364
102.020267036358,-0.0121522297648508,0.00151088136422132
104.038027943258,-0.0121463524665143,0.00154011728129822
106.095696205782,-0.0121402465396634,0.00156989305787869
108.194061113199,-0.0121339033417234,0.00160021712466771
110.333927565374,-0.0121273139235081,0.00163109795070933
112.516116381512,-0.012120469019956,0.00166254403712566
114.741464615015,-0.0121133590407236,0.00169456391037845
117.01082587456,-0.0121059740606405,0.00172716611503192
119.325070651528,-0.0120983038100395,0.00176035920599185
121.685086653917,-0.0120903376649787,0.00179415174019673
124.091779146847,-0.0120820646373622,0.00182855226773315
126.546071299807,-0.0120734733649848,0.0018635693223515
129.048904540771,-0.0120645521015119,0.00189921141135438
131.601238917311,-0.0120552887064201,0.00193548700482874
134.204053464859,-0.0120456706349183,0.00197240452419716
136.85834658225,-0.0120356849278755,0.00200997233005822
139.565136414689,-0.0120253182017822,0.00204819870928656
142.325461244298,-0.0120145566387766,0.00208709186136907
145.140379888384,-0.0120033859767661,0.00212665988394185
148.010972105586,-0.0119917914996818,0.00216691075750674
150.938339010052,-0.0119797580279072,0.00220785232929515
153.923603493808,-0.011967269908916,0.00224949229625373
156.967910657485,-0.011954311008172,0.00229183818712473
160.07242824956,-0.0119408647003387,0.00233489734359518
163.238347114284,-0.0119269138608458,0.00237867690049227
166.466881648475,-0.0119124408578796,0.00242318376499971
169.759270267339,-0.0118974275448465,0.00246842459487455
173.116775879506,-0.0118818552533857,0.00251440577564734
176.540686371466,-0.0118657047869918,0.00256113339678584
180.032315101576,-0.0118489564153261,0.00260861322681184
183.593001403851,-0.0118315898692922,0.00265685068735824
187.224111101703,-0.0118135843369614,0.0027058508261622
190.927037031858,-0.0117949184604311,0.00275561828898837
194.703199578618,-0.0117755703337142,0.00280615729049086
198.554047218707,-0.0117555175017499,0.002857471584014
202.481057076876,-0.0117347369606418,0.00290956443035314
206.485735492509,-0.011713205159228,0.00296243856549164
210.56961859743,-0.0116908980020919,0.00301609616734211
214.734272905142,-0.0116677908541304,0.00307053882153072
218.98129591171,-0.011643858546796,0.00312576748626593
223.312316708544,-0.0116190753861337,0.00318178245634861
227.728996607287,-0.0115934151627427,0.00323858332638498
232.23302977707,-0.0115668511637828,0.00329616895328362
236.826143894368,-0.0115393561871619,0.00335453741811836
241.510100805712,-0.0115109025580323,0.00341368598746345
246.286697203501,-0.0114814621477285,0.00347361107431223
251.157765315191,-0.0114510063952769,0.00353430819871171
256.125173606103,-0.0114195063316092,0.00359577194825723
261.190827496141,-0.0113869326066063,0.00365799593860812
266.35667009068,-0.0113532555190947,0.0037209727742077
271.624682925911,-0.0113184450499178,0.0037846940093986
276.996886728924,-0.01128247089819,0.00384915011015747
282.475342192833,-0.0112453025208383,0.0039143304166788
288.06215076722,-0.0112069091755247,0.00398022310706721
293.759455464223,-0.0111672599670282,0.0040468151624149
299.569441680558,-0.0111263238971507,0.0041140923335608
305.494338035805,-0.0110840699181976,0.00418203910985163
311.53641722727,-0.0110404669900572,0.00425063869024544
317.697996901758,-0.0109954841408863,0.00431987295711587
323.981440544583,-0.0109490905313816,0.00438972245314241
330.389158386169,-0.0109012555225882,0.00446016636168676
336.923608326569,-0.0108519487471621,0.00453118249107528
343.587296878285,-0.0108011401839756,0.00460274726322619
350.382780127721,-0.0107488002359068,0.00467483570707715
357.312664715662,-0.0106948998106217,0.00474742145728005
364.379608837134,-0.010639410404106,0.00482047675864491
371.586323261056,-0.0105823041866549,0.00489397247682156
378.935572370038,-0.0105235540909848,0.00496787811571652
386.430175220761,-0.010463133902064,0.00504216184214095
394.073006625322,-0.0104010183482113,0.00511679051819074
401.866998253965,-0.0103371831929409,0.00519172974184614
409.815139759626,-0.0102716053269756,0.00526694389627378
417.920479924715,-0.0102042628597767,0.0053423962082935
426.186127830583,-0.0101351352098731,0.0054180488164578
434.615254050115,-0.0100642031931998,0.00549386284915421
443.211091863913,-0.00999144910858077,0.00556979851311457
451.976938500533,-0.0099168568194235,0.0056458151926717
460.916156401246,-0.00984041183060887,0.00572187156005715
470.032174509823,-0.00976210135949169,0.00579792569697606
479.328489587819,-0.00968191439985174,0.0058739352276352
488.808667555882,-0.00959984177755407,0.00594985746333159
498.476344861577,-0.00951587619661795,0.00602564955862702
508.335229874276,-0.00943001227430656,0.0061012686790559
518.389104307628,-0.00934224656379235,0.00617667218021486
528.641824670165,-0.00925257756288129,0.0062518177979867
539.097323744597,-0.0091610057072119,0.00632666384954723
549.75961209637,-0.00906753334628584,0.0064011694446877
560.632779612051,-0.00897216470062626,0.00647529470686403
571.720997068147,-0.0088749057982965,0.00654900100326726
583.02851773095,-0.00877576438896163,0.00662225118306779
594.55967898802,-0.00867474983361031,0.00669500982285719
606.318904011943,-0.00857187296800087,0.00676724347816271
618.310703456989,-0.00846714593783177,0.00683892093976308
630.539677189327,-0.00836058200357379,0.00691001349337877
643.010516051461,-0.00825219531282437,0.00698049518113894
655.728003661566,-0.00814200063797032,0.00705034306306321
668.69701824841,-0.00803001307684242,0.00711953747660168
681.92253452256,-0.00791624771394192,0.00718806229208247
695.409625584611,-0.00780071923968613,0.00725590516169069
709.163464871141,-0.00768344152496538,0.00732305775936166
723.189328139162,-0.00756442714812081,0.00738951600869833
737.492595489824,-0.00744368687123538,0.00745528029569569
752.078753432123,-0.00732122906237123,0.0075203556627053
766.953396987457,-0.00719705906009009,0.00758475197962311
782.122231835775,-0.00707117847623664,0.00764848408778635
797.591076504193,-0.00694358443256991,0.00771157191143923
813.365864598889,-0.00681426872635631,0.00777404053089235
829.452647081139,-0.00668321691952781,0.00783592021060072
845.857594588372,-0.006550407345424,0.00789724637429253
862.586999801132,-0.00641581002650545,0.00795805951795413
879.64727985685,-0.0062793854957439,0.00801840504985421
897.044978811352,-0.00614108351368379,0.00807833304482047
914.786770149066,-0.00600084167244598,0.00813789789758049
932.879459342858,-0.0058585838772511,0.00819715785705306
951.32998646451,-0.00571421869543381,0.00825617441993059
970.145428846818,-0.00556763756245079,0.00831501155759955
989.333003798348,-0.00541871283420992,0.00837373474523671
1008.90007137189,-0.00526729567525089,0.00843240975566109
1028.85413718763,-0.0051132137731527,0.00849110117298251
1049.20285531224,-0.00495626887125527,0.00854987057207167
1069.9540311948,-0.00479623411476664,0.00860877429913042
1091.11562466089,-0.00463285121005556,0.00866786077590935
1112.69575296583,-0.00446582740408503,0.00872716723514657
1134.70269390834,-0.0042948323013632,0.00878671577735032
1157.14488900578,-0.00411949455065286,0.00884650861893748
1180.03094673217,-0.00393939845443938,0.00890652237894565
1203.36964582027,-0.00375408058272602,0.0089667012262072
1227.16993862897,-0.00356302651151895,0.00902694868159587
1251.44095457726,-0.0033656678584053,0.00908711784184712
1276.19200364617,-0.00316137985659291,0.00914699976458414
1301.43257994989,-0.0029494797990793,0.00920630973194026
1327.17236537756,-0.00272922680125916,0.0092646710979146
1353.42123330713,-0.00249982347861279,0.00932159643045795
1380.18925239262,-0.00226042032133074,0.00937646569516622
1407.48669042628,-0.00201012377357421,0.00942850131035136
1435.32401827715,-0.00174800929213215,0.00947674005653135
1463.71191390757,-0.00147314096169029,0.00952000207814842
1492.661266469,-0.00118459956486803,0.00955685761099167
1522.18318047901,-0.000881521309813147,0.00958559265236329
1552.28898008074,-0.000563149644712743,0.00960417561309003
1582.9902133867,-0.000228902637328585,0.00961022809627155
1614.29865690841,0.000121541880125219,0.0096010043595112
1646.22632007372,0.000488142009650628,0.00957338570558491
1678.78544983341,0.000870368535294674,0.00952389788589367
1711.98853535896,0.00126706558791229,0.00944876131451271
1745.84831283316,0.00167630205100571,0.00934398498970088
1780.37777033553,0.00209522583302107,0.00920551476682629
1815.59015282437,0.00251993945808748,0.00902944406532329
1851.49896721727,0.00294542186222894,0.00881228920912494
1888.11798757218,0.00336552613387818,0.00855132168100243
1925.46126037091,0.00377308377025416,0.00824493576176928
1963.54310990717,0.00416014009374405,0.00789301397551221
2002.3781437811,0.00451833072044836,0.00749723804621555
2041.98125850255,0.00483938541565972,0.00706128491490638
2082.36764520512,0.00511571670413371,0.00659085128075615
2123.55279547328,0.00534102327139893,0.00609346952067738
2165.55250728463,0.0055108216183132,0.00557811146718617
2208.38289106987,0.00562282140810912,0.00505461732089939
2252.06037589238,0.00567708303078041,0.00453302358300885
2296.60171575022,0.00567593524073149,0.00402288483159534
2342.02399600274,0.00562367524713889,0.00353268276865802
2388.34463992413,0.0055261104980334,0.00306939335032401
2435.58141538687,0.00539002118530572,0.00263824714178983
2483.75244167705,0.00522262250624195,0.00224268061796121
2532.87619644481,0.00503108982397225,0.00188444671368649
2582.97152279192,0.00482218569418032,0.00156383663680658
2634.05763649978,0.0046020030684911,0.00127996184316073
2686.15413340033,0.00437581930572111,0.00103105170163505
2739.28099689258,0.00414804323658125,0.000814734088757291
2793.45860560807,0.00392223216507085,0.000628278845774588
2848.70774122767,0.00370115563080924,0.00046879502686611
2905.04959645323,0.00348688589195835,0.000333380962181416
2962.50578313661,0.00328089959491583,0.000219231244674934
3021.09834056983,0.00308417971016003,0.000123707324025818
3080.84974393884,0.00289731082658845,4.43791655313679e-05
3141.78291294474,0.00272056402867485,-2.09549138628701e-05
3203.92122059541,0.00255396981958267,-7.42640500888831e-05
3267.28850217096,0.00239737902387381,-0.000117291239055202
3331.90906436667,0.00225051247821363,-0.000151566442297722
