Frequency_Hz,Magnitude,Phase_deg
2.11138125417369,0.0123012497992348,179.852808459941
2.1531402367562,0.0123012488386721,179.849897308906
2.19572513016029,0.0123012478397381,179.846928581562
2.23915226928313,0.0123012468008998,179.843901139194
2.28343831209408,0.0123012457205632,179.840813820572
2.32860024602452,0.0123012445970709,179.837665441496
2.37465539448392,0.0123012434286986,179.83445479435
2.42162142350483,0.0123012422136535,179.831180647637
2.46951634851928,0.0123012409500716,179.827841745504
2.51835854126926,0.0123012396360136,179.824436807264
2.56816673685378,0.0123012382694634,179.8209645269
2.6189600409154,0.0123012368483242,179.817423572573
2.67075793696884,0.0123012353704152,179.813812586103
2.72358029387455,0.0123012338334691,179.810130182451
2.77744737346007,0.012301232235127,179.806374949189
2.83237983829222,0.0123012305729366,179.802545445956
2.88839875960285,0.0123012288443475,179.798640203911
2.94552562537149,0.0123012270467076,179.794657725164
3.00378234856777,0.0123012251772582,179.790596482206
3.06319127555693,0.012301223233131,179.786454917319
3.1237751946715,0.0123012212113431,179.782231441984
3.18555734495256,0.0123012191087923,179.777924436268
3.24856142506386,0.012301216922252,179.773532248209
3.31281160238228,0.0123012146483678,179.769053193172
3.37833252226804,0.0123012122836504,179.764485553213
3.44514931751828,0.0123012098244716,179.75982757642
3.51328761800759,0.0123012072670581,179.755077476233
3.58277356051925,0.012301204607486,179.750233430771
3.6536337987709,0.0123012018416743,179.745293582126
3.72589551363842,0.0123011989653797,179.740256035651
3.79958642358219,0.0123011959741886,179.735118859237
3.87473479527937,0.0123011928635115,179.729880082573
3.9513694544666,0.012301189628576,179.724537696388
4.02951979699709,0.0123011862644183,179.719089651684
4.1092158001164,0.0123011827658771,179.713533858949
4.19048803396125,0.012301179127584,179.707868187354
4.27336767328573,0.0123011753439572,179.702090463946
4.35788650941949,0.0123011714091913,179.696198472804
4.44407696246233,0.0123011673172491,179.690189954197
4.53197209372011,0.0123011630618529,179.684062603718
4.62160561838646,0.0123011586364733,179.677814071395
4.71301191847553,0.0123011540343207,179.671441960805
4.80622605601025,0.0123011492483343,179.664943828139
4.90128378647167,0.0123011442711713,179.658317181278
4.99822157251415,0.0123011390951953,179.651559478834
5.0970765979519,0.0123011337124657,179.644668129178
5.19788678202209,0.0123011281147235,179.637640489446
5.30069079393005,0.012301122293381,179.630473864533
5.40552806768221,0.0123011162395072,179.623165506051
5.51243881721235,0.0123011099438144,179.615712611287
5.62146405180704,0.0123011033966436,179.608112322125
5.73264559183614,0.0123010965879508,179.600361723952
5.84602608479447,0.01230108950729,179.592457844543
5.96164902166067,0.0123010821437991,179.584397652925
6.07955875357974,0.0123010744861813,179.576178058219
6.19980050887534,0.0123010665226888,179.567795908451
6.32242041039875,0.0123010582411056,179.559247989352
6.44746549322083,0.0123010496287265,179.550531023124
6.57498372267395,0.0123010406723399,179.541641667192
6.70502401275073,0.0123010313582065,179.532576512923
6.83763624486669,0.012301021672038,179.523332084317
6.97287128699396,0.0123010115989757,179.513904836688
7.11078101317347,0.0123010011235682,179.504291155303
7.251418323413,0.0123009902297462,179.494487353999
7.39483716397877,0.0123009789007992,179.48448967378
7.54109254808842,0.0123009671193497,179.474294281373
7.69024057701318,0.0123009548673261,179.463897267772
7.8423384615975,0.0123009421259354,179.453294646737
7.99744454420414,0.0123009288756341,179.442482353274
8.15561832109348,0.0123009150960984,179.431456242088
8.31692046524527,0.012300900766194,179.42021208599
8.48141284963192,0.0123008858639412,179.408745574293
8.6491585709519,0.0123008703664844,179.397052311161
8.82022197383272,0.0123008542500549,179.385127813934
8.99466867551251,0.012300837489935,179.372967511414
9.17256559100974,0.0123008200604209,179.360566742131
9.35398095879077,0.012300801934782,179.347920752553
9.53898436694508,0.0123007830852214,179.335024695283
9.72764677987816,0.0123007634828325,179.321873627204
9.92004056553233,0.012300743097555,179.308462507605
10.116239523146,0.0123007218981283,179.294786196248
10.3163189115617,0.0123006998520451,179.280839451425
10.5203554780946,0.0123006769254998,179.266616927948
10.7284274879711,0.0123006530833385,179.252113175124
10.9406147543506,0.0123006282890041,179.237322634679
11.15699866894,0.0123006025044804,179.22223963864
11.377662233215,0.0123005756902351,179.206858407182
11.6026900902575,0.0123005478051577,179.191173046433
11.8321685572239,0.0123005188064977,179.175177546232
12.0661856584545,0.012300488649799,179.158865777844
12.3048311592387,0.0123004572888323,179.142231491639
12.5481966002474,0.0123004246755234,179.125268314713
12.7963753326463,0.0123003907598806,179.107969748474
13.0494625539044,0.0123003554899186,179.090329166179
13.3075553443099,0.0123003188115777,179.072339810417
13.5707527042089,0.0123002806686431,179.053994790555
13.8391555919803,0.0123002410026575,179.035287080124
14.1128669627617,0.0123001997528321,179.01620951416
14.3919918079418,0.0123001568559551,178.996754786497
14.6766371954327,0.0123001122462931,178.976915447
14.9669123107405,0.0123000658554929,178.956683898756
15.2629284988461,0.0123000176124754,178.9360523952
15.5647993069161,0.012299967443329,178.915013037192
15.8726405278576,0.0122999152711947,178.893557770043
16.1865702447342,0.0122998610161514,178.87167838047
16.5067088760611,0.0122998045950924,178.849366493515
16.8331792219957,0.0122997459215985,178.826613569383
17.1661065114419,0.0122996849058087,178.803410900234
17.5056184500857,0.0122996214542799,178.779749606914
17.8518452693814,0.0122995554698478,178.755620635617
18.2049197765062,0.0122994868514774,178.731014754495
18.5649774053026,0.0122994154941096,178.705922550189
18.9321562682296,0.0122993412885015,178.680334424312
19.3065972093393,0.0122992641210601,178.654240589858
19.6884438583036,0.0122991838736703,178.627631067542
20.0778426855076,0.0122991004235145,178.600495682076
20.4749430582333,0.0122990136428869,178.57282405838
20.879897297955,0.0122989233989994,178.544605617708
21.2928607387672,0.0122988295537803,178.515829573721
21.7139917869681,0.0122987319636648,178.486484928479
22.1434519818222,0.0122986304793767,178.456560468357
22.5814060575239,0.0122985249457039,178.42604475989
23.0280220063871,0.0122984152012613,178.394926145549
23.4834711432843,0.0122983010782489,178.363192739423
23.9479281713605,0.0122981824021953,178.330832422844
24.4215712490463,0.0122980589916967,178.297832839915
24.904582058397,0.0122979306581406,178.264181392977
25.3971458747828,0.012297797205422,178.229865237972
25.8994516379575,0.0122976584296486,178.194871279748
26.411692024533,0.0122975141188303,178.15918616726
26.9340635218866,0.0122973640525634,178.122796288704
27.4667665035311,0.0122972080016959,178.085687766552
28.0100053059745,0.0122970457279844,178.047846452513
28.5639883071004,0.0122968769837355,178.009257922398
29.1289280060985,0.0122967015114337,177.969907470895
29.705041104976,0.012296519043354,177.929780106275
30.2925485916809,0.0122963293011628,177.888860544971
30.8916758248697,0.012296131995498,177.847133206109
31.5026526203514,0.012295926825539,177.804582205914
32.1257133392413,0.0122957134785541,177.761191352041
32.7610969778581,0.0122954916294352,177.716944137804
33.4090472593991,0.0122952609402129,177.67182373632
34.0698127274288,0.0122950210595515,177.625812994548
34.7436468412165,0.0122947716222271,177.578894427243
35.4308080729586,0.0122945122485848,177.531050210804
36.1315600069251,0.0122942425439743,177.482262177038
36.8461714405663,0.0122939620981659,177.432511806811
37.5749164876189,0.0122936704847415,177.381780223622
38.3180746832522,0.012293367260466,177.330048187063
39.0759310912932,0.0122930519646315,177.277296086186
39.8487764135726,0.0122927241183793,177.223503932785
40.6369071014335,0.0122923832239946,177.168651354558
41.4406254694456,0.0122920287641763,177.112717588194
42.260239811368,0.0122916602012774,177.05568147235
43.0960645184062,0.0122912769765188,176.997521440532
43.9484201998073,0.0122908785091733,176.938215513893
44.8176338058411,0.0122904641957179,176.877741293918
45.7040387532128,0.0122900334089575,176.816075955027
46.6079750529564,0.0122895854971129,176.753196237084
47.5297894408576,0.0122891197828778,176.689078437812
48.4698355104567,0.0122886355624402,176.623698405112
49.4284738486806,0.0122881321044678,176.55703152931
50.4060721741592,0.012287608649057,176.4890527353
51.4030054782759,0.0122870644066431,176.419736474615
52.4196561690087,0.0122864985568718,176.349056717405
53.4564142176158,0.0122859102474298,176.276986944353
54.5136773082225,0.0122852985928342,176.203500138492
55.5918509903666,0.0122846626731772,176.128568776974
56.6913488345608,0.0122840015328281,176.052164822751
57.812592590932,0.0122833141790886,175.974259716199
58.9560123509977,0.0122825995808014,175.894824366683
60.1220467126426,0.0122818566669094,175.813829144064
61.311142948358,0.0122810843249677,175.731243870155
62.5237571768083,0.0122802813996002,175.647037810136
63.7603545377909,0.0122794466909077,175.561179663928
65.0214093706568,0.0122785789528191,175.473637557534
66.3074053962595,0.0122776768913896,175.384379034359
67.6188359025028,0.0122767391630399,175.293371046516
68.9562039335584,0.0122757643727392,175.200579946113
70.3200224828258,0.0122747510721262,175.105971476557
71.710814689708,0.0122736977575729,175.009510763856
73.1291140402803,0.0122726028681827,174.911162307942
74.5754645719267,0.0122714647837264,174.810889974042
76.0504210820243,0.0122702818225143,174.708656984076
77.5545493407549,0.0122690522392005,174.604425908117
79.0884263081254,0.0122677742225223,174.498158655929
80.6526403552807,0.0122664458929693,174.389816468584
82.2477914901939,0.0122650653003843,174.279359910174
83.8744915878194,0.0122636304214949,174.166748859662
85.5333646247988,0.0122621391573721,174.051942502837
87.2250469188088,0.0122605893308193,173.934899324451
88.9501873726424,0.0122589786836886,173.815577100513
90.709447723118,0.0122573048741224,173.693932890782
92.5035027949108,0.0122555654737266,173.569923031475
94.3330407594057,0.0122537579646658,173.44350312822
96.1987633986685,0.012251879736689,173.314628049265
98.1013863746388,0.0122499280840812,173.183251918986
100.041639503647,0.0122479002025448,173.049328111712
102.020267036358,0.0122457931860079,172.912809245894
104.038027943258,0.0122436040233647,172.773647178655
106.095696205782,0.0122413295951455,172.631793000754
108.194061113199,0.0122389666701224,172.487197031987
110.333927565374,0.0122365119018502,172.339808817081
112.516116381512,0.0122339618251446,172.189577122091
114.741464615015,0.0122313128525044,172.036449931368
117.01082587456,0.0122285612704772,171.880374445114
119.325070651528,0.0122257032359753,171.721297077589
121.685086653917,0.012222734772548,171.559163455994
124.091779146847,0.0122196517666106,171.393918420095
126.546071299807,0.0122164499636435,171.225506022623
129.048904540771,0.0122131249643617,171.053869530509
131.601238917311,0.0122096722208666,170.878951427005
134.204053464859,0.0122060870327885,170.700693414738
136.85834658225,0.0122023645434272,170.51903641977
139.565136414689,0.0121984997359034,170.333920596705
142.325461244298,0.0121944874293331,170.145285334908
145.140379888384,0.0121903222750341,169.953069265913
148.010972105586,0.0121859987527835,169.757210272054
150.938339010052,0.012181511167141,169.557645496418
153.923603493808,0.0121768536438503,169.354311354156
156.967910657485,0.0121720201263416,169.147143545244
160.07242824956,0.0121670043723557,168.936077068752
163.238347114284,0.0121617999507051,168.721046238684
166.466881648475,0.0121564002382052,168.501984701477
169.759270267339,0.0121507984167895,168.278825455222
173.116775879506,0.0121449874708465,168.051500870667
176.540686371466,0.0121389601848005,167.81994271409
180.032315101576,0.0121327091409708,167.584082172109
183.593001403851,0.0121262267177409,167.343849878481
187.224111101703,0.0121195050880777,167.099175942981
190.927037031858,0.012112536218432,166.84998998241
194.703199578618,0.0121053118680696,166.596221153792
198.554047218707,0.012097823588869,166.337798189833
202.481057076876,0.0120900627256367,166.074649436677
206.485735492509,0.0120820204169864,165.806702894018
210.56961859743,0.0120736875968352,165.533886257608
214.734272905142,0.0120650549965699,165.256126964186
218.98129591171,0.0120561131479424,164.973352238866
223.312316708544,0.0120468523867517,164.685489144985
227.728996607287,0.0120372628573796,164.392464636433
232.23302977707,0.0120273345182419,164.094205612425
236.826143894368,0.0120170571482268,163.790638974725
241.510100805712,0.0120064203541904,163.481691687261
246.286697203501,0.0119954135795856,163.167290838075
251.157765315191,0.011984026114297,162.84736370353
256.125173606103,0.0119722471057666,162.521837814676
261.190827496141,0.0119600655714869,162.190641025651
266.35667009068,0.0119474704129472,161.853701583944
271.624682925911,0.0119344504311169,161.510948202371
276.996886728924,0.0119209943435533,161.162310132509
282.475342192833,0.0119070908032193,160.807717239375
288.06215076722,0.011892728419101,160.447100077034
293.759455464223,0.0118778957787119,160.080389964808
299.569441680558,0.0118625814725704,159.707519063729
305.494338035805,0.0118467741207394,159.328420452786
311.53641722727,0.0118304624015106,158.943028204499
317.697996901758,0.011813635082315,158.5512774593
323.981440544583,0.0117962810529426,158.153104498109
330.389158386169,0.0117783893611428,157.74844681246
336.923608326569,0.0117599492506754,157.337243171446
343.587296878285,0.0117409502018801,156.919433684704
350.382780127721,0.0117213819748182,156.494959860539
357.312664715662,0.0117012346550388,156.063764658265
364.379608837134,0.011680498702009,155.625792533703
371.586323261056,0.0116591650002383,155.180989476725
378.935572370038,0.0116372249131181,154.72930303961
386.430175220761,0.0116146703394829,154.270682354904
394.073006625322,0.0115914937728868,153.805078141354
401.866998253965,0.0115676883635751,153.332442696385
409.815139759626,0.0115432479831133,152.852729873489
417.920479924715,0.0115181672916227,152.365895042763
426.186127830583,0.0114924418075503,151.871895032696
434.615254050115,0.0114660679798844,151.370688051224
443.211091863913,0.0114390432627057,150.862233583906
451.976938500533,0.0114113661919487,150.346492266933
460.916156401246,0.0113830364642207,149.823425732553
470.032174509823,0.01135405501751,149.292996424355
479.328489587819,0.0113244241135923,148.755167379683
488.808667555882,0.0112941474219188,148.209901976272
498.476344861577,0.0112632301047587,147.657163640089
508.335229874276,0.0112316789033341,147.096915511098
518.389104307628,0.0111995022246763,146.529120063552
528.641824670165,0.0111667102289062,145.953738677169
539.097323744597,0.0111333149166246,145.37073115536
549.75961209637,0.011099330216081,144.780055186412
560.632779612051,0.0110647720697674,144.181665743334
571.720997068147,0.0110296585200736,143.575514417749
583.02851773095,0.0109940097936199,142.961548682961
594.55967898802,0.0109578483838697,142.339711080993
606.318904011943,0.01092119913161,141.709938328027
618.310703456989,0.010884089302871,141.07216033231
630.539677189327,0.010846548663845,140.426299118141
643.010516051461,0.0108086095523386,139.772267649071
655.728003661566,0.0107703069452821,139.109968542941
668.69701824841,0.0107316785217875,138.439292670734
681.92253452256,0.0106927647212191,137.760117630591
695.409625584611,0.010653608795702,137.072306087572
709.163464871141,0.0106142568564412,136.375703968905
723.189328139162,0.0105747579131645,135.670138503514
737.492595489824,0.0105351639059101,134.955416093601
752.078753432123,0.010495529728284,134.231320004827
766.953396987457,0.0104559132411675,133.497607860398
782.122231835775,0.0104163752756856,132.754008922843
797.591076504193,0.0103769796240296,132.000221145736
813.365864598889,0.0103377930164496,131.235907975767
829.452647081139,0.0102988850823943,130.460694883708
845.857594588372,0.0102603282933472,129.674165600646
862.586999801132,0.0102221978843842,128.875858033605
879.64727985685,0.0101845717508242,128.065259832222
897.044978811352,0.0101475303155535,127.241803575586
914.786770149066,0.010111156361624,126.404861545609
932.879459342858,0.0100755348235334,125.553740050611
951.32998646451,0.0100407525291465,124.687673260113
970.145428846818,0.0100068978824522,123.805816509204
989.333003798348,0.00997406047521348,122.907239028749
1008.90007137189,0.00994233061298431,121.990916055949
1028.85413718763,0.00991179873785699,121.05572027907
1049.20285531224,0.00988255472655483,120.100412570661
1069.9540311948,0.0098546870380048,119.12363196611
1091.11562466089,0.00982828167916758,118.123884849507
1112.69575296583,0.00980342095155016,117.099533317794
1134.70269390834,0.00978018193331646,116.048782708129
1157.14488900578,0.00975863464311446,114.969668294462
1180.03094673217,0.00973883982153414,113.860041189491
1203.36964582027,0.00972084625439917,112.717553530688
1227.16993862897,0.00970468754890915,111.539643087651
1251.44095457726,0.00969037825911449,110.323517507669
1276.19200364617,0.00967790924172022,109.066138522903
1301.43257994989,0.00966724210752967,107.764206583697
1327.17236537756,0.00965830261926211,106.41414656697
1353.42123330713,0.00965097287513285,105.012095446788
1380.18925239262,0.00964508211275124,103.55389311789
1407.48669042628,0.00964039597446005,102.035077943858
1435.32401827715,0.0096366041002236,100.450889071201
1463.71191390757,0.00963330596736967,98.7962781162286
1492.661266469,0.00962999499095689,97.0659334930338
1522.18318047901,0.00962604105106018,95.2543213936342
1552.28898008074,0.00962067184397293,93.3557482168831
1582.9902133867,0.00961295378537435,91.3644499956466
1614.29865690841,0.00960177364552912,89.2747149633781
1646.22632007372,0.00958582268193415,87.0810456316317
1678.78544983341,0.00956358574636945,84.778366332739
1711.98853535896,0.009533338637786,82.3622807397692
1745.84831283316,0.00949315774934565,79.8293809627408
1780.37777033553,0.00944094663757908,77.1776049863571
1815.59015282437,0.00937448425254575,74.4066321400475
1851.49896721727,0.00929149885926679,71.5182969941584
1888.11798757218,0.00918976978219799,68.5169911853013
1925.46126037091,0.00906725575094567,65.4100116901654
1963.54310990717,0.00892224384430328,62.2078054795897
2002.3781437811,0.00875350734397187,58.9240575450151
2041.98125850255,0.00856045535300456,55.5755752835913
2082.36764520512,0.00834325344227284,52.1819392531863
2123.55279547328,0.00810289456830392,48.7649178840005
2165.55250728463,0.00784120414536071,45.347677904899
2208.38289106987,0.00756077223888052,41.9538559028039
2252.06037589238,0.00726481758494246,38.6065811778145
2296.60171575022,0.00695699958496891,35.3275490625588
2342.02399600274,0.00664120251379642,32.1362345448489
2388.34463992413,0.00632131891107293,29.0493110571654
2435.58141538687,0.00600105627029165,26.0803055523416
2483.75244167705,0.00568378414411419,23.2394868775334
2532.87619644481,0.00537243001197791,20.5339570501207
2582.97152279192,0.00506942402012061,17.9678982196568
2634.05763649978,0.00477668656731304,15.5429222921029
2686.15413340033,0.00449564925319649,13.2584732654648
2739.28099689258,0.00422729870341931,11.1122409844123
2793.45860560807,0.00397223356120511,9.10055602279276
2848.70774122767,0.00373072670946096,7.21874627548583
2905.04959645323,0.00350278690323622,5.46144510115681
2962.50578313661,0.00328821600424312,3.82284789018357
3021.09834056983,0.00308665968104364,2.29691872759953
3080.84974393884,0.00289765069257837,0.877551703250341
3141.78291294474,0.00272064472920198,-0.441307158843339
3203.92122059541,0.00255504931233719,-1.66557097740117
3267.28850217096,0.00240024653293557,-2.80094996183144
3331.90906436667,0.00225561051625187,-3.85291069196445
3397.80769461658,0.00212052049814598,-4.82665194497135
3465.00967060161,0.00199437033260016,-5.7270930700856
3533.54076994562,0.00187657515358416,-6.55887165345448
3603.4272801034,0.00176657580767694,-7.32634787526477
3674.69600844402,0.00166384156949177,-8.03361352532968
3747.37429253377,0.00156787155669938,-8.68450411126986
3821.49001062246,0.00147819517830337,-9.28261287308258
3897.07159233696,0.00139437187948281,-9.83130582044144
3974.14802958651,0.00131599038817049,-10.3337371462853
4052.74888768343,0.00124266762132089,-10.7928645541718
4132.90431668401,0.00117404737102681,-11.2114641773411
4214.6450629535,0.00110979886075087,-11.5921448738169
4298.00248096004,0.00104961523853216,-11.9373617611874
4383.00854530167,0.000993212055873546,-12.2494289132886
4469.69586297128,0.00094032576705226,-12.5305311834741
4558.09768586423,0.000890712272950598,-12.7827351494854
4648.2479235331,0.000844145525458756,-13.007999196008
4740.18115619504,0.000800416202480825,-13.2081827651936
4833.93264799605,0.000759330459120799,-13.3850548145531
4929.53836053787,0.000720708757373013,-13.5403015269463
5027.03496667215,0.000684384774309061,-13.6755333200855
5126.45986456776,0.000650204387116562,-13.7922912037121
5227.85119205599,0.000618024732234916,-13.8920525319908
5331.24784125966,0.000587713335114371,-13.9762361971931
5436.6894735116,0.000559147306697249,-14.0462073086848
5544.21653456799,0.000532212602505148,-14.103281398793
5653.87027012287,0.000506803340154111,-14.148728194568
5765.69274162919,0.000482821171166928,-14.1837749918237
5879.72684243304,0.000460174703073014,-14.2096096651734
5996.01631422679,0.000438778967957666,-14.2273833453252
6114.60576382773,0.000418554933823987,-14.2382127924335
6235.54068028863,0.000399429055349701,-14.2431824920515
6358.86745234647,0.000381332860846736,-14.2433464981127
6484.6333862166,0.000364202572456975,-14.2397300454105
6612.8867237385,0.000347978756838347,-14.2333309522156
6743.67666088076,0.000332606003807357,-14.2251208320283
6877.05336661171,0.000318032630606047,-14.2160461319291
7013.06800214362,0.00030421040965108,-14.2070290136054
7151.77274055719,0.000291094317800353,-14.198968091864
7293.22078681439,0.000278642305337418,-14.1927390442844
7437.46639816713,0.00026681508302682,-14.1891951046235
7584.56490496929,0.000255575925734187,-14.1891674516256
7734.57273190082,0.000244890491234331,-14.1934655040158
7887.5474196111,0.00023472665294937,-14.2028771316769
8043.5476467909,0.000225054345467447,-14.2181687922845
8202.63325268037,0.000215845421792017,-14.2400856020146
8364.86526002263,0.000207073521362254,-14.2693513483462
8530.30589847096,0.000198713947967926,-14.3066684524245
8699.01862845922,0.000190743556757353,-14.3527178879521
8871.06816554434,0.000183140649605851,-14.4081590631183
9046.52050522998,0.000175884878174578,-14.4736296716336
9225.44294828164,0.000168957154046662,-14.549745518564
9407.90412654191,0.000162339565379429,-14.6371003262845
9593.97402925684,0.000156015299558763,-14.7362655255318
9783.72402992241,0.000149968571384728,-14.8477900362235
9977.22691366262,0.000144184556356793,-14.9722000424259
10174.5569051484,0.000138649328662784,-15.1099987655589
10375.7896970693,0.000133349803508301,-15.2616662396879
10581.0024791679,0.000128273683453109,-15.4276590924993
10790.2739678484,0.0001234094084482,-15.6084103353209
11003.6844363714,0.000118746109292008,-15.8043291653578
11221.3157456451,0.000114273564247027,-16.0158007830699
11443.2513756262,0.000109982158578755,-16.2431862274682
11669.576457341,0.000105862846797985,-16.486822231877
11900.3778055409,0.000101907117404792,-16.7470211025694
12135.7439520029,9.81069599486061e-05,-17.024070622491
12375.7651794888,9.44548342333645e-05,-17.3182339821324
12620.5335563766,9.09436415102101e-05,-17.6297497394567
12870.1429719764,8.75666975125937e-05,-17.9588318106271
13124.6891725448,8.4317707199979e-05,-18.3056694931457
13384.2697980115,8.11907410868833e-05,-18.6704275228522
