Time_s,Output
0.191096,-0.0123012738451334
0.192096,-0.0123012738451334
0.193097,-0.0123012738451334
0.194097,-0.0123012738451334
0.195098,-0.0123012738451334
0.196098,-0.0123012738451334
0.197099,-0.0123012738451334
0.198099,-0.0123012738451334
0.1991,-0.0123012738451334
0.2001,-0.0123012738451334
0.201101,-0.0123012738451334
0.202101,-0.0123012738451334
0.203102,-0.0123012738451334
0.204102,-0.0123012738451334
0.205103,-0.0123012738451334
0.206103,-0.0123012738451334
0.207104,-0.0123012738451334
0.208104,-0.0123012738451334
0.209105,-0.0123012738451334
0.210105,-0.0123012738451334
0.211106,-0.0123012738451334
0.212106,-0.0123012738451334
0.213107,-0.0123012738451334
0.214107,-0.0123012738451334
0.215108,-0.0123012738451334
0.216108,-0.0123012738451334
0.217109,-0.0123012738451334
0.218109,-0.0123012738451334
0.21911,-0.0123012738451334
0.22011,-0.0123012738451334
0.221111,-0.0123012738451334
0.222111,-0.0123012738451334
0.223112,-0.0123012738451334
0.224112,-0.0123012738451334
0.225113,-0.0123012738451334
0.226113,-0.0123012738451334
0.227114,-0.0123012738451334
0.228114,-0.0123012738451334
0.229115,-0.0123012738451334
0.230115,-0.0123012738451334
0.231116,-0.0123012738451334
0.232116,-0.0123012738451334
0.233117,-0.0123012738451334
0.234117,-0.0123012738451334
0.235118,-0.0123012738451334
0.236118,-0.0123012738451334
0.237119,-0.0123012738451334
0.238119,-0.0123012738451334
0.23912,-0.0123012738451334
0.24012,-0.0123012738451334
0.241121,-0.0123012738451334
0.242121,-0.0123012738451334
0.243122,-0.0123012738451334
0.244122,-0.0123012738451334
0.245123,-0.0123012738451334
0.246123,-0.0123012738451334
0.247124,-0.0123012738451334
0.248124,-0.0123012738451334
0.249125,-0.0123012738451334
0.250125,-0.0123012738451334
0.251126,-0.0123012738451334
0.252126,-0.0123012738451334
0.253127,-0.0123012738451334
0.254127,-0.0123012738451334
0.255128,-0.0123012738451334
0.256128,-0.0123012738451334
0.257129,-0.0123012738451334
0.258129,-0.0123012738451334
0.25913,-0.0123012738451334
0.26013,-0.0123012738451334
0.261131,-0.0123012738451334
0.262131,-0.0123012738451334
0.263132,-0.0123012738451334
0.264132,-0.0123012738451334
0.265133,-0.0123012738451334
0.266133,-0.0123012738451334
0.267134,-0.0123012738451334
0.268134,-0.0123012738451334
0.269135,-0.0123012738451334
0.270135,-0.0123012738451334
0.271136,-0.0123012738451334
0.272136,-0.0123012738451334
0.273137,-0.0123012738451334
0.274137,-0.0123012738451334
0.275138,-0.0123012738451334
0.276138,-0.0123012738451334
0.277139,-0.0123012738451334
0.278139,-0.0123012738451334
0.27914,-0.0123012738451334
0.28014,-0.0123012738451334
0.281141,-0.0123012738451334
0.282141,-0.0123012738451334
0.283142,-0.0123012738451334
0.284142,-0.0123012738451334
0.285143,-0.0123012738451334
0.286143,-0.0123012738451334
0.287144,-0.0123012738451334
0.288144,-0.0123012738451334
0.289145,-0.0123012738451334
0.290145,-0.0123012738451334
0.291146,-0.0123012738451334
0.292146,-0.0123012738451334
0.293147,-0.0123012738451334
0.294147,-0.0123012738451334
0.295148,-0.0123012738451334
0.296148,-0.0123012738451334
0.297149,-0.0123012738451334
0.298149,-0.0123012738451334
0.29915,-0.0123012738451334
0.30015,-0.0123012738451334
0.301151,-0.0123012738451334
0.302151,-0.0123012738451334
0.303152,-0.0123012738451334
0.304152,-0.0123012738451334
0.305153,-0.0123012738451334
0.306153,-0.0123012738451334
0.307154,-0.0123012738451334
0.308154,-0.0123012738451334
0.309155,-0.0123012738451334
0.310155,-0.0123012738451334
0.311156,-0.0123012738451334
0.312156,-0.0123012738451334
0.313157,-0.0123012738451334
0.314157,-0.0123012738451334
0.315158,-0.0123012738451334
0.316158,-0.0123012738451334
0.317159,-0.0123012738451334
0.318159,-0.0123012738451334
0.31916,-0.0123012738451334
0.32016,-0.0123012738451334
0.321161,-0.0123012738451334
0.322161,-0.0123012738451334
0.323162,-0.0123012738451334
0.324162,-0.0123012738451334
0.325163,-0.0123012738451334
0.326163,-0.0123012738451334
0.327164,-0.0123012738451334
0.328164,-0.0123012738451334
0.329165,-0.0123012738451334
0.330165,-0.0123012738451334
0.331166,-0.0123012738451334
0.332166,-0.0123012738451334
0.333167,-0.0123012738451334
0.334167,-0.0123012738451334
0.335168,-0.0123012738451334
0.336168,-0.0123012738451334
0.337169,-0.0123012738451334
0.338169,-0.0123012738451334
0.33917,-0.0123012738451334
0.34017,-0.0123012738451334
0.341171,-0.0123012738451334
0.342171,-0.0123012738451334
0.343172,-0.0123012738451334
0.344172,-0.0123012738451334
0.345173,-0.0123012738451334
0.346173,-0.0123012738451334
0.347174,-0.0123012738451334
0.348174,-0.0123012738451334
0.349175,-0.0123012738451334
0.350175,-0.0123012738451334
0.351176,-0.0123012738451334
0.352176,-0.0123012738451334
0.353177,-0.0123012738451334
0.354177,-0.0123012738451334
0.355178,-0.0123012738451334
0.356178,-0.0123012738451334
0.357179,-0.0123012738451334
0.358179,-0.0123012738451334
0.35918,-0.0123012738451334
0.36018,-0.0123012738451334
0.361181,-0.0123012738451334
0.362181,-0.0123012738451334
0.363182,-0.0123012738451334
0.364182,-0.0123012738451334
0.365183,-0.0123012738451334
0.366183,-0.0123012738451334
0.367184,-0.0123012738451334
0.368184,-0.0123012738451334
0.369185,-0.0123012738451334
0.370185,-0.0123012738451334
0.371186,-0.0123012738451334
0.372186,-0.0123012738451334
0.373187,-0.0123012738451334
0.374187,-0.0123012738451334
0.375188,-0.0123012738451334
0.376188,-0.0123012738451334
0.377189,-0.0123012738451334
0.378189,-0.0123012738451334
0.37919,-0.0123012738451334
0.38019,-0.0123012738451334
0.381191,-0.0123012738451334
0.382191,-0.0123012738451334
0.383192,-0.0123012738451334
0.384192,-0.0123012738451334
0.385193,-0.0123012738451334
0.386193,-0.0123012738451334
0.387194,-0.0123012738451334
0.388194,-0.0123012738451334
0.389195,-0.0123012738451334
0.390195,-0.0123012738451334
0.391196,-0.0123012738451334
0.392196,-0.0123012738451334
0.393197,-0.0123012738451334
0.394197,-0.0123012738451334
0.395198,-0.0123012738451334
0.396198,-0.0123012738451334
0.397199,-0.0123012738451334
0.398199,-0.0123012738451334
0.3992,-0.0123012738451334
0.4002,-0.0123012738451334
0.401201,-0.0123012738451334
0.402201,-0.0123012738451334
0.403202,-0.0123012738451334
0.404202,-0.0123012738451334
0.405203,-0.0123012738451334
0.406203,-0.0123012738451334
0.407204,-0.0123012738451334
0.408204,-0.0123012738451334
0.409205,-0.0123012738451334
0.410205,-0.0123012738451334
0.411206,-0.0123012738451334
0.412206,-0.0123012738451334
0.413207,-0.0123012738451334
0.414207,-0.0123012738451334
0.415208,-0.0123012738451334
0.416208,-0.0123012738451334
0.417209,-0.0123012738451334
0.418209,-0.0123012738451334
0.41921,-0.0123012738451334
0.42021,-0.0123012738451334
0.421211,-0.0123012738451334
0.422211,-0.0123012738451334
0.423212,-0.0123012738451334
0.424212,-0.0123012738451334
0.425213,-0.0123012738451334
0.426213,-0.0123012738451334
0.427214,-0.0123012738451334
0.428214,-0.0123012738451334
0.429215,-0.0123012738451334
0.430215,-0.0123012738451334
0.431216,-0.0123012738451334
0.432216,-0.0123012738451334
0.433217,-0.0123012738451334
0.434217,-0.0123012738451334
0.435218,-0.0123012738451334
0.436218,-0.0123012738451334
0.437219,-0.0123012738451334
0.438219,-0.0123012738451334
0.43922,-0.0123012738451334
0.44022,-0.0123012738451334
0.441221,-0.0123012738451334
0.442221,-0.0123012738451334
0.443222,-0.0123012738451334
0.444222,-0.0123012738451334
0.445223,-0.0123012738451334
0.446223,-0.0123012738451334
0.447224,-0.0123012738451334
0.448224,-0.0123012738451334
0.449225,-0.0123012738451334
0.450225,-0.0123012738451334
0.451226,-0.0123012738451334
0.452226,-0.0123012738451334
0.453227,-0.0123012738451334
0.454227,-0.0123012738451334
0.455228,-0.0123012738451334
0.456228,-0.0123012738451334
0.457229,-0.0123012738451334
0.458229,-0.0123012738451334
0.45923,-0.0123012738451334
0.46023,-0.0123012738451334
0.461231,-0.0123012738451334
0.462231,-0.0123012738451334
0.463232,-0.0123012738451334
0.464232,-0.0123012738451334
0.465233,-0.0123012738451334
0.466233,-0.0123012738451334
0.467234,-0.0123012738451334
0.468234,-0.0123012738451334
0.469235,-0.0123012738451334
0.470235,-0.0123012738451334
0.471236,-0.0123012738451334
0.472236,-0.0123012738451334
0.473237,-0.0123012738451334
0.474237,-0.0123012738451334
0.475238,-0.0123012738451334
0.476238,-0.0123012738451334
0.477239,-0.0123012738451334
0.478239,-0.0123012738451334
0.47924,-0.0123012738451334
0.48024,-0.0123012738451334
0.481241,-0.0123012738451334
0.482241,-0.0123012738451334
0.483242,-0.0123012738451334
0.484242,-0.0123012738451334
0.485243,-0.0123012738451334
0.486243,-0.0123012738451334
0.487244,-0.0123012738451334
0.488244,-0.0123012738451334
0.489245,-0.0123012738451334
0.490245,-0.0123012738451334
0.491246,-0.0123012738451334
0.492246,-0.0123012738451334
0.493247,-0.0123012738451334
0.494247,-0.0123012738451334
0.495248,-0.0123012738451334
0.496248,-0.0123012738451334
0.497249,-0.0123012738451334
0.498249,-0.0123012738451334
0.49925,-0.0123012738451334
0.50025,-0.0123012738451334
0.501251,-0.0123012738451334
0.502251,-0.0123012738451334
0.503252,-0.0123012738451334
0.504252,-0.0123012738451334
0.505253,-0.0123012738451334
0.506253,-0.0123012738451334
0.507254,-0.0123012738451334
0.508254,-0.0123012738451334
0.509255,-0.0123012738451334
0.510255,-0.0123012738451334
0.511256,-0.0123012738451334
0.512256,-0.0123012738451334
0.513257,-0.0123012738451334
0.514257,-0.0123012738451334
0.515258,-0.0123012738451334
0.516258,-0.0123012738451334
0.517259,-0.0123012738451334
0.518259,-0.0123012738451334
0.51926,-0.0123012738451334
0.52026,-0.0123012738451334
0.521261,-0.0123012738451334
0.522261,-0.0123012738451334
0.523262,-0.0123012738451334
0.524262,-0.0123012738451334
0.525263,-0.0123012738451334
0.526263,-0.0123012738451334
0.527264,-0.0123012738451334
0.528264,-0.0123012738451334
0.529265,-0.0123012738451334
0.530265,-0.0123012738451334
0.531266,-0.0123012738451334
0.532266,-0.0123012738451334
0.533267,-0.0123012738451334
0.534267,-0.0123012738451334
0.535268,-0.0123012738451334
0.536268,-0.0123012738451334
0.537269,-0.0123012738451334
0.538269,-0.0123012738451334
0.53927,-0.0123012738451334
0.54027,-0.0123012738451334
0.541271,-0.0123012738451334
0.542271,-0.0123012738451334
0.543272,-0.0123012738451334
0.544272,-0.0123012738451334
0.545273,-0.0123012738451334
0.546273,-0.0123012738451334
0.547274,-0.0123012738451334
0.548274,-0.0123012738451334
0.549275,-0.0123012738451334
0.550275,-0.0123012738451334
0.551276,-0.0123012738451334
0.552276,-0.0123012738451334
0.553277,-0.0123012738451334
0.554277,-0.0123012738451334
0.555278,-0.0123012738451334
0.556278,-0.0123012738451334
0.557279,-0.0123012738451334
0.558279,-0.0123012738451334
0.55928,-0.0123012738451334
0.56028,-0.0123012738451334
0.561281,-0.0123012738451334
0.562281,-0.0123012738451334
0.563282,-0.0123012738451334
0.564282,-0.0123012738451334
0.565283,-0.0123012738451334
0.566283,-0.0123012738451334
0.567284,-0.0123012738451334
0.568284,-0.0123012738451334
0.569285,-0.0123012738451334
0.570285,-0.0123012738451334
0.571286,-0.0123012738451334
0.572286,-0.0123012738451334
0.573287,-0.0123012738451334
0.574287,-0.0123012738451334
0.575288,-0.0123012738451334
0.576288,-0.0123012738451334
0.577289,-0.0123012738451334
0.578289,-0.0123012738451334
0.57929,-0.0123012738451334
0.58029,-0.0123012738451334
0.581291,-0.0123012738451334
0.582291,-0.0123012738451334
0.583292,-0.0123012738451334
0.584292,-0.0123012738451334
0.585293,-0.0123012738451334
0.586293,-0.0123012738451334
0.587294,-0.0123012738451334
0.588294,-0.0123012738451334
0.589295,-0.0123012738451334
0.590295,-0.0123012738451334
0.591296,-0.0123012738451334
0.592296,-0.0123012738451334
0.593297,-0.0123012738451334
0.594297,-0.0123012738451334
0.595298,-0.0123012738451334
0.596298,-0.0123012738451334
0.597299,-0.0123012738451334
0.598299,-0.0123012738451334
0.5993,-0.0123012738451334
0.6003,-0.0123012738451334
0.601301,-0.0123012738451334
0.602301,-0.0123012738451334
0.603302,-0.0123012738451334
0.604302,-0.0123012738451334
0.605303,-0.0123012738451334
0.606303,-0.0123012738451334
0.607304,-0.0123012738451334
0.608304,-0.0123012738451334
0.609305,-0.0123012738451334
0.610305,-0.0123012738451334
0.611306,-0.0123012738451334
0.612306,-0.0123012738451334
0.613307,-0.0123012738451334
0.614307,-0.0123012738451334
0.615308,-0.0123012738451334
0.616308,-0.0123012738451334
0.617309,-0.0123012738451334
0.618309,-0.0123012738451334
0.61931,-0.0123012738451334
0.62031,-0.0123012738451334
0.621311,-0.0123012738451334
0.622311,-0.0123012738451334
0.623312,-0.0123012738451334
0.624312,-0.0123012738451334
0.625313,-0.0123012738451334
0.626313,-0.0123012738451334
0.627314,-0.0123012738451334
0.628314,-0.0123012738451334
0.629315,-0.0123012738451334
0.630315,-0.0123012738451334
0.631316,-0.0123012738451334
0.632316,-0.0123012738451334
0.633317,-0.0123012738451334
0.634317,-0.0123012738451334
0.635318,-0.0123012738451334
0.636318,-0.0123012738451334
0.637319,-0.0123012738451334
0.638319,-0.0123012738451334
0.63932,-0.0123012738451334
0.64032,-0.0123012738451334
0.641321,-0.0123012738451334
0.642321,-0.0123012738451334
0.643322,-0.0123012738451334
0.644322,-0.0123012738451334
0.645323,-0.0123012738451334
0.646323,-0.0123012738451334
0.647324,-0.0123012738451334
0.648324,-0.0123012738451334
0.649325,-0.0123012738451334
0.650325,-0.0123012738451334
0.651326,-0.0123012738451334
0.652326,-0.0123012738451334
0.653327,-0.0123012738451334
0.654327,-0.0123012738451334
0.655328,-0.0123012738451334
0.656328,-0.0123012738451334
0.657329,-0.0123012738451334
0.658329,-0.0123012738451334
0.65933,-0.0123012738451334
0.66033,-0.0123012738451334
0.661331,-0.0123012738451334
0.662331,-0.0123012738451334
0.663332,-0.0123012738451334
0.664332,-0.0123012738451334
0.665333,-0.0123012738451334
0.666333,-0.0123012738451334
0.667334,-0.0123012738451334
0.668334,-0.0123012738451334
0.669335,-0.0123012738451334
0.670335,-0.0123012738451334
0.671336,-0.0123012738451334
0.672336,-0.0123012738451334
0.673337,-0.0123012738451334
0.674337,-0.0123012738451334
0.675338,-0.0123012738451334
0.676338,-0.0123012738451334
0.677339,-0.0123012738451334
0.678339,-0.0123012738451334
0.67934,-0.0123012738451334
0.68034,-0.0123012738451334
0.681341,-0.0123012738451334
0.682341,-0.0123012738451334
0.683342,-0.0123012738451334
0.684342,-0.0123012738451334
0.685343,-0.0123012738451334
0.686343,-0.0123012738451334
0.687344,-0.0123012738451334
0.688344,-0.0123012738451334
0.689345,-0.0123012738451334
0.690345,-0.0123012738451334
0.691346,-0.0123012738451334
0.692346,-0.0123012738451334
0.693347,-0.0123012738451334
0.694347,-0.0123012738451334
0.695348,-0.0123012738451334
0.696348,-0.0123012738451334
0.697349,-0.0123012738451334
0.698349,-0.0123012738451334
0.69935,-0.0123012738451334
0.70035,-0.0123012738451334
0.701351,-0.0123012738451334
0.702351,-0.0123012738451334
0.703352,-0.0123012738451334
0.704352,-0.0123012738451334
0.705353,-0.0123012738451334
0.706353,-0.0123012738451334
0.707354,-0.0123012738451334
0.708354,-0.0123012738451334
0.709355,-0.0123012738451334
0.710355,-0.0123012738451334
0.711356,-0.0123012738451334
0.712356,-0.0123012738451334
0.713357,-0.0123012738451334
0.714357,-0.0123012738451334
0.715358,-0.0123012738451334
0.716358,-0.0123012738451334
0.717359,-0.0123012738451334
0.718359,-0.0123012738451334
0.71936,-0.0123012738451334
0.72036,-0.0123012738451334
0.721361,-0.0123012738451334
0.722361,-0.0123012738451334
0.723362,-0.0123012738451334
0.724362,-0.0123012738451334
0.725363,-0.0123012738451334
0.726363,-0.0123012738451334
0.727364,-0.0123012738451334
0.728364,-0.0123012738451334
0.729365,-0.0123012738451334
0.730365,-0.0123012738451334
0.731366,-0.0123012738451334
0.732366,-0.0123012738451334
0.733367,-0.0123012738451334
0.734367,-0.0123012738451334
0.735368,-0.0123012738451334
0.736368,-0.0123012738451334
0.737369,-0.0123012738451334
0.738369,-0.0123012738451334
0.73937,-0.0123012738451334
0.74037,-0.0123012738451334
0.741371,-0.0123012738451334
0.742371,-0.0123012738451334
0.743372,-0.0123012738451334
0.744372,-0.0123012738451334
0.745373,-0.0123012738451334
0.746373,-0.0123012738451334
0.747374,-0.0123012738451334
0.748374,-0.0123012738451334
0.749375,-0.0123012738451334
0.750375,-0.0123012738451334
0.751376,-0.0123012738451334
0.752376,-0.0123012738451334
0.753377,-0.0123012738451334
0.754377,-0.0123012738451334
0.755378,-0.0123012738451334
0.756378,-0.0123012738451334
0.757379,-0.0123012738451334
0.758379,-0.0123012738451334
0.75938,-0.0123012738451334
0.76038,-0.0123012738451334
0.761381,-0.0123012738451334
0.762381,-0.0123012738451334
0.763382,-0.0123012738451334
0.764382,-0.0123012738451334
0.765383,-0.0123012738451334
0.766383,-0.0123012738451334
0.767384,-0.0123012738451334
0.768384,-0.0123012738451334
0.769385,-0.0123012738451334
0.770385,-0.0123012738451334
0.771386,-0.0123012738451334
0.772386,-0.0123012738451334
0.773387,-0.0123012738451334
0.774387,-0.0123012738451334
0.775388,-0.0123012738451334
0.776388,-0.0123012738451334
0.777389,-0.0123012738451334
0.778389,-0.0123012738451334
0.77939,-0.0123012738451334
0.78039,-0.0123012738451334
0.781391,-0.0123012738451334
0.782391,-0.0123012738451334
0.783392,-0.0123012738451334
0.784392,-0.0123012738451334
0.785393,-0.0123012738451334
0.786393,-0.0123012738451334
0.787394,-0.0123012738451334
0.788394,-0.0123012738451334
0.789395,-0.0123012738451334
0.790395,-0.0123012738451334
0.791396,-0.0123012738451334
0.792396,-0.0123012738451334
0.793397,-0.0123012738451334
0.794397,-0.0123012738451334
0.795398,-0.0123012738451334
0.796398,-0.0123012738451334
0.797399,-0.0123012738451334
0.798399,-0.0123012738451334
0.7994,-0.0123012738451334
0.8004,-0.0123012738451334
0.801401,-0.0123012738451334
0.802401,-0.0123012738451334
0.803402,-0.0123012738451334
0.804402,-0.0123012738451334
0.805403,-0.0123012738451334
0.806403,-0.0123012738451334
0.807404,-0.0123012738451334
0.808404,-0.0123012738451334
0.809405,-0.0123012738451334
0.810405,-0.0123012738451334
0.811406,-0.0123012738451334
0.812406,-0.0123012738451334
0.813407,-0.0123012738451334
0.814407,-0.0123012738451334
0.815408,-0.0123012738451334
0.816408,-0.0123012738451334
0.817409,-0.0123012738451334
0.818409,-0.0123012738451334
0.81941,-0.0123012738451334
0.82041,-0.0123012738451334
0.821411,-0.0123012738451334
0.822411,-0.0123012738451334
0.823412,-0.0123012738451334
0.824412,-0.0123012738451334
0.825413,-0.0123012738451334
0.826413,-0.0123012738451334
0.827414,-0.0123012738451334
0.828414,-0.0123012738451334
0.829415,-0.0123012738451334
0.830415,-0.0123012738451334
0.831416,-0.0123012738451334
0.832416,-0.0123012738451334
0.833417,-0.0123012738451334
0.834417,-0.0123012738451334
0.835418,-0.0123012738451334
0.836418,-0.0123012738451334
0.837419,-0.0123012738451334
0.838419,-0.0123012738451334
0.83942,-0.0123012738451334
0.84042,-0.0123012738451334
0.841421,-0.0123012738451334
0.842421,-0.0123012738451334
0.843422,-0.0123012738451334
0.844422,-0.0123012738451334
0.845423,-0.0123012738451334
0.846423,-0.0123012738451334
0.847424,-0.0123012738451334
0.848424,-0.0123012738451334
0.849425,-0.0123012738451334
0.850425,-0.0123012738451334
0.851426,-0.0123012738451334
0.852426,-0.0123012738451334
0.853427,-0.0123012738451334
0.854427,-0.0123012738451334
0.855428,-0.0123012738451334
0.856428,-0.0123012738451334
0.857429,-0.0123012738451334
0.858429,-0.0123012738451334
0.85943,-0.0123012738451334
0.86043,-0.0123012738451334
0.861431,-0.0123012738451334
0.862431,-0.0123012738451334
0.863432,-0.0123012738451334
0.864432,-0.0123012738451334
0.865433,-0.0123012738451334
0.866433,-0.0123012738451334
0.867434,-0.0123012738451334
0.868434,-0.0123012738451334
0.869435,-0.0123012738451334
0.870435,-0.0123012738451334
0.871436,-0.0123012738451334
0.872436,-0.0123012738451334
0.873437,-0.0123012738451334
0.874437,-0.0123012738451334
0.875438,-0.0123012738451334
0.876438,-0.0123012738451334
0.877439,-0.0123012738451334
0.878439,-0.0123012738451334
0.87944,-0.0123012738451334
0.88044,-0.0123012738451334
0.881441,-0.0123012738451334
0.882441,-0.0123012738451334
0.883442,-0.0123012738451334
0.884442,-0.0123012738451334
0.885443,-0.0123012738451334
0.886443,-0.0123012738451334
0.887444,-0.0123012738451334
0.888444,-0.0123012738451334
0.889445,-0.0123012738451334
0.890445,-0.0123012738451334
0.891446,-0.0123012738451334
0.892446,-0.0123012738451334
0.893447,-0.0123012738451334
0.894447,-0.0123012738451334
0.895448,-0.0123012738451334
0.896448,-0.0123012738451334
0.897449,-0.0123012738451334
0.898449,-0.0123012738451334
0.89945,-0.0123012738451334
0.90045,-0.0123012738451334
0.901451,-0.0123012738451334
0.902451,-0.0123012738451334
0.903452,-0.0123012738451334
0.904452,-0.0123012738451334
0.905453,-0.0123012738451334
0.906453,-0.0123012738451334
0.907454,-0.0123012738451334
0.908454,-0.0123012738451334
0.909455,-0.0123012738451334
0.910455,-0.0123012738451334
0.911456,-0.0123012738451334
0.912456,-0.0123012738451334
0.913457,-0.0123012738451334
0.914457,-0.0123012738451334
0.915458,-0.0123012738451334
0.916458,-0.0123012738451334
0.917459,-0.0123012738451334
0.918459,-0.0123012738451334
0.91946,-0.0123012738451334
0.92046,-0.0123012738451334
0.921461,-0.0123012738451334
0.922461,-0.0123012738451334
0.923462,-0.0123012738451334
0.924462,-0.0123012738451334
0.925463,-0.0123012738451334
0.926463,-0.0123012738451334
0.927464,-0.0123012738451334
0.928464,-0.0123012738451334
0.929465,-0.0123012738451334
0.930465,-0.0123012738451334
0.931466,-0.0123012738451334
0.932466,-0.0123012738451334
