Time_s,Output
0.836418,-2.50792662485475e-319
0.837419,-2.41855014952207e-319
0.838419,-2.33065587112691e-319
0.83942,1.60413727957382e-318
0.84042,1.64249159566047e-318
0.841421,1.56537782965757e-318
0.842421,1.49294780597725e-318
0.843422,1.42433196908281e-318
0.844422,1.35973288588907e-318
0.845423,1.29813278116558e-318
0.846423,1.24024310944236e-318
0.847424,-7.31291265691921e-319
0.848424,-7.02314315563332e-319
0.849425,-6.68001456459657e-319
0.850425,-6.35561106153721e-319
0.851426,-6.04889510859897e-319
0.852426,-5.76411567033607e-319
0.853427,-5.49282422420464e-319
0.854427,-5.23304450762132e-319
0.855428,-4.99026064925493e-319
0.856428,-4.76027309111583e-319
0.857429,-4.54327945946235e-319
0.858429,-4.3383410295674e-319
0.85943,-4.14565542768932e-319
0.86043,-3.9655190932156e-319
0.861431,-3.79225027121907e-319
0.862431,-3.62797344397686e-319
0.863432,-3.47407199529731e-319
0.864432,-3.32837203633873e-319
0.865433,-3.18944077672817e-319
0.866433,-3.06251531231155e-319
0.867434,-2.93909771398041e-319
0.868434,-2.82205356248062e-319
0.869435,-2.71414962542889e-319
0.870435,-2.61291557459602e-319
0.871436,-2.51395422573401e-319
0.872436,-2.42368843223882e-319
0.873437,-2.33515186850407e-319
0.874437,1.49891117832255e-318
0.875438,1.64736802358493e-318
0.876438,1.56993311491223e-318
0.877439,1.49717206724919e-318
0.878439,1.42848706116434e-318
0.87944,1.36353225070559e-318
0.88044,1.30180862957064e-318
0.881441,1.243731212902e-318
0.882441,-7.2693854735206e-319
0.883442,-7.04532670313159e-319
0.884442,-6.70081472828649e-319
0.885443,-6.37660885148546e-319
0.886443,-6.06717553749509e-319
0.887444,-5.780518649778e-319
0.888444,-5.50902957738824e-319
0.889445,-5.24860757546531e-319
0.890445,-5.00473677267808e-319
0.891446,-4.7740575226348e-319
0.892446,-4.55656982533548e-319
0.893447,-4.35113732979469e-319
0.894447,-4.15874816730411e-319
0.895448,-3.97624031773035e-319
0.896448,-3.80292208916924e-319
0.897449,-3.63829941597494e-319
0.898449,-3.4840521213433e-319
0.89945,-3.33696877857636e-319
0.90045,-3.19779048614288e-319
0.901451,-3.07046976920959e-319
0.902451,-2.9459652264576e-319
0.903452,-2.83084793097659e-319
0.904452,-2.72072069851858e-319
0.905453,-2.61948664768571e-319
0.906453,-2.52166164980914e-319
0.907454,-2.42818442961597e-319
0.908454,-2.33900558054163e-319
0.909455,1.29654188978597e-318
0.910455,1.65221480757063e-318
0.911456,1.5744982814798e-318
0.912456,1.50149020099384e-318
0.913457,1.4324593489569e-318
0.914457,1.36744030996419e-318
0.915458,1.30546965600633e-318
0.916458,1.24732307014727e-318
0.917459,-7.16805260955856e-319
0.918459,-7.06706559154861e-319
0.91946,-6.72013269503888e-319
0.92046,-6.3964208838837e-319
0.921461,-6.08491249418079e-319
0.922461,-5.79776154081786e-319
0.923462,-5.52449383210307e-319
0.924462,-5.26664097153852e-319
0.925463,-5.01921289610122e-319
0.926463,-4.78828661323503e-319
0.927464,-4.5692673124336e-319
0.928464,-4.36388422345739e-319
0.929465,-4.17016108372304e-319
0.930465,-3.98755442102012e-319
0.931466,-3.81265518239232e-319
0.932466,-3.64734081729383e-319
0.933467,-3.49418046708305e-319
0.934467,-3.34502204860358e-319
0.935468,-3.20594256929926e-319
0.936468,-3.07946176396391e-319
0.937469,-2.95322799145147e-319
0.938469,-2.84122330953926e-319
0.93947,-2.72704473878534e-319
0.94047,-2.6257118748233e-319
0.941471,-2.52536714215295e-319
0.942471,-2.43480490927025e-319
0.943472,-2.34483555516256e-319
0.944472,8.97954430003549e-319
0.945473,1.65702206630466e-318
0.946473,1.57918696445883e-318
0.947474,1.50580339408203e-318
0.948474,1.43657491578676e-318
0.949475,1.37126931871946e-318
0.950475,1.30919985163243e-318
0.951476,1.25078647032462e-318
0.952476,-6.95056491225924e-319
0.953477,-7.08816219462603e-319
0.954477,-6.74098226529338e-319
0.955478,-6.41652935566944e-319
0.956478,-6.10452690032069e-319
0.957479,-5.81446095964729e-319
0.958479,-5.5411932509325e-319
0.95948,-5.28210522625335e-319
0.96048,-5.0351712164619e-319
0.961481,-4.80241689070608e-319
0.962481,-4.58315055708174e-319
0.963482,-4.37697696307219e-319
0.964482,-4.18127756075447e-319
0.965483,-3.99822623897029e-319
0.966483,-3.82268471500289e-319
0.967484,-3.65732094333983e-319
0.968484,-3.50485228503322e-319
0.969485,-3.35435988930998e-319
0.970485,-3.2136005868098e-319
0.971486,-3.08672452895777e-319
0.972486,-2.96073778926825e-319
0.973487,-2.84809082201645e-319
0.974487,-2.73490038255422e-319
0.975488,-2.63119600349214e-319
0.976488,-2.53124652333846e-319
0.977489,-2.43964675259949e-319
0.978489,-2.35002324444389e-319
0.97949,3.84580698722826e-320
0.98049,1.66196272276308e-318
0.981491,1.58376695299578e-318
0.982491,1.51031421342856e-318
0.983492,1.4406806013037e-318
0.984492,1.37521196257328e-318
0.985493,1.31294980988436e-318
0.986493,1.25427457378426e-318
0.987494,-6.52023373473151e-319
0.988494,-7.10995048960763e-319
0.989495,-6.76133776990204e-319
0.990495,-6.43584732242183e-319
0.991496,-6.1225602963939e-319
0.992496,-5.83195088351007e-319
0.993497,-5.55744801068068e-319
0.994497,-5.29697660219317e-319
0.995498,-5.0510307236934e-319
0.996498,-4.81733767321049e-319
0.997499,-4.59792311989239e-319
0.998499,-4.39026732894532e-319
0.9995,-4.19308572969008e-319
1.0005,-4.00894746348504e-319
1.001501,-3.83306009356556e-319
1.002501,-3.6673504759504e-319
1.003502,-3.51453597169171e-319
1.004502,-3.36340129062887e-319
1.005503,-3.22190088965994e-319
1.006503,-3.09388848082247e-319
1.007504,-2.96844521334338e-319
1.008504,-2.8532291047332e-319
1.009505,-2.73944578649596e-319
1.010505,-2.63806351596934e-319
1.011506,-2.53648361918438e-319
1.012506,-2.44651426507668e-319
1.013507,-2.35387695648145e-319
1.014507,-2.27329484964474e-319
1.015508,1.66691326053441e-318
1.016508,1.58841117006669e-318
1.017509,1.51476574489759e-318
1.018509,1.44494438782731e-318
1.01951,1.37919413167876e-318
1.02051,1.31673435273151e-318
1.021511,1.25769844870994e-318
1.022511,-5.65868206151355e-319
1.023512,-7.13104709268505e-319
1.024512,-6.78278021893155e-319
1.025513,-6.45422656444712e-319
1.026513,-6.14296520756714e-319
1.027514,-5.84830445638742e-319
1.028514,-5.57330751791218e-319
1.029515,-5.31253967003717e-319
1.030515,-5.06560566024572e-319
1.031516,-4.83275252136074e-319
1.032516,-4.6119051776697e-319
1.033517,-4.40237193726843e-319
1.034517,-4.20474567893193e-319
1.035518,-4.01971809456438e-319
1.036518,-3.84338606556364e-319
1.037519,-3.6773306019964e-319
1.038519,-3.52382440583352e-319
1.03952,-3.37194862630192e-319
1.04052,-3.23123873036634e-319
1.041521,-3.10159590489759e-319
1.042521,-2.97501628643307e-319
1.043522,-2.85910848591871e-319
1.044522,-2.74665914492524e-319
1.045523,-2.64507924814028e-319
1.046523,-2.54196774785321e-319
1.047524,-2.45234423969761e-319
1.048524,-2.36015159018363e-319
1.049525,-2.27818609953857e-319
1.050525,1.67185391699282e-318
1.051526,1.59306032779406e-318
1.052526,1.51916292914558e-318
1.053527,1.44916370844279e-318
1.054527,1.38324546997465e-318
1.055528,1.32040031982365e-318
1.056528,1.26120137413895e-318
1.057529,-4.01724776633518e-319
1.058529,-7.15308242048957e-319
1.05953,-6.80491435986524e-319
1.06053,-6.47393978371619e-319
1.061531,-6.16159148241535e-319
1.062531,-5.86520150147519e-319
1.063532,-5.58990812361245e-319
1.064532,-5.3277074853645e-319
1.065533,-5.08042762962095e-319
1.066533,-4.8459440741047e-319
1.067534,-4.6246520713324e-319
1.068534,-4.41472357841446e-319
1.069535,-4.21591156252794e-319
1.070535,-4.03038991251455e-319
1.071536,-3.85351441130339e-319
1.072536,-3.68676725583197e-319
1.073537,-3.53276699402325e-319
1.074537,-3.37990308319997e-319
1.075538,-3.23948962665189e-319
1.076538,-3.10851282393937e-319
1.077539,-2.98188379891026e-319
1.078539,-2.86637125091258e-319
1.07954,-2.75397131648369e-319
1.08054,-2.65130447527788e-319
1.081541,-2.54829178811998e-319
1.082541,-2.45629676486434e-319
1.083542,-2.36558631228789e-319
1.084542,-2.28460895293451e-319
1.085543,1.67655248128477e-318
1.086543,1.59781817996351e-318
1.087544,1.52348600354669e-318
1.088544,1.45331880052432e-318
1.089545,1.38708436004284e-318
1.090545,1.32417498135788e-318
1.091546,1.26472900285026e-318
1.092546,-8.04783530510806e-320
1.093547,-7.17467308921283e-319
1.094547,-6.82699909423434e-319
1.095548,-6.49330715703317e-319
1.096548,-6.18031657039274e-319
1.097549,-5.88244439251505e-319
1.098549,-5.60616288336062e-319
1.09955,-5.34307292695016e-319
1.10055,-5.0946073136566e-319
1.101551,-4.8596296924945e-319
1.102551,-4.63789303064095e-319
1.103552,-4.42707521956049e-319
1.104552,-4.22796676428647e-319
1.105553,-4.04111113702931e-319
1.106553,-3.86408741612439e-319
1.107554,-3.69679678844254e-319
1.108554,-3.54180839534214e-319
1.109555,-3.38854923200219e-319
1.110555,-3.24714764416242e-319
1.111556,-3.11715897274159e-319
1.112556,-2.98919597046871e-319
1.113557,-2.87363401590644e-319
1.114557,-2.75990010423379e-319
1.115558,-2.65836961401341e-319
1.116558,-2.55486286120967e-319
1.117559,-2.46281843138945e-319
1.118559,-2.37008230966504e-319
1.11956,-2.28816622558457e-319
1.12056,1.6813004521413e-318
1.121561,1.60261061672817e-318
1.122561,1.52798200092385e-318
1.123562,1.45745907063647e-318
1.124562,1.39099241930145e-318
1.125563,1.32793976157919e-318
1.126563,1.26842955453761e-318
1.127564,5.31421949323303e-319
1.128564,-7.19670841701735e-319
1.129565,-6.84681112663258e-319
1.130565,-6.51302037630223e-319
1.131566,-6.19800412051385e-319
1.132566,-5.90087304110493e-319
1.133567,-5.62246704967339e-319
1.134567,-5.35878421448791e-319
1.135568,-5.10977512898392e-319
1.136568,-4.87400700278848e-319
1.137569,-4.65059051773907e-319
1.138569,-4.43972330009403e-319
1.13957,-4.23977493322207e-319
1.14057,-4.05123948276905e-319
1.141571,-3.87485804720373e-319
1.142571,-3.70816029829689e-319
1.143572,-3.55050395070895e-319
1.144572,-3.39808469896693e-319
1.145573,-3.25579379296465e-319
1.146573,-3.12437233117087e-319
1.147574,-2.99675517485008e-319
1.148574,-2.8815390662399e-319
1.149575,-2.76681702327556e-319
1.150575,-2.66301383108432e-319
1.151576,-2.55995173736183e-319
1.152576,-2.46790730754161e-319
1.153577,-2.37531940551096e-319
1.154577,-2.29226697044505e-319
1.155578,1.68582609345721e-318
1.156578,1.60731906233304e-318
1.157579,1.53246811698809e-318
1.158579,1.46168333190841e-318
1.15958,1.39487577527776e-318
1.16058,1.33185770215071e-318
1.161581,1.27196212390537e-318
1.162581,1.21553488649384e-318
1.163582,-7.21948484329063e-319
1.164582,-6.86785832314542e-319
1.165583,-6.53243715618379e-319
1.166583,-6.21658098879748e-319
1.167584,-5.91954872251773e-319
1.168584,-5.63901824880907e-319
1.169585,-5.3737544035569e-319
1.170585,-5.12405362614874e-319
1.171586,-4.88744558835536e-319
1.172586,-4.66343622453094e-319
1.173587,-4.45177850185255e-319
1.174587,-4.25118784964101e-319
1.175588,-4.06161486133172e-319
1.176588,-3.88523342576639e-319
1.177589,-3.72061075257209e-319
1.178589,-3.56053348331953e-319
1.17959,-3.40623678212331e-319
1.18059,-3.26478578771896e-319
1.181591,-3.13232678806892e-319
1.182591,-3.00401793984395e-319
1.183592,-2.88781369994209e-319
1.184592,-2.77328928323609e-319
1.185593,-2.66923905822192e-319
1.186593,-2.5662757776286e-319
1.187594,-2.47279855743544e-319
1.188594,-2.38119878669647e-319
1.189595,-2.29750406629096e-319
1.190595,1.68997624488228e-318
1.191596,1.61199786399915e-318
1.192596,1.53707774946379e-318
1.193597,1.46591747449327e-318
1.194597,1.39887770700907e-318
1.195598,1.3357311768141e-318
1.196598,1.27551445589897e-318
1.197599,1.21880066041285e-318
1.198599,-7.24236008269308e-319
1.1996,-6.88791738836657e-319
1.2006,-6.55274325422787e-319
1.201601,-6.23496023082278e-319
1.202601,-5.93827381049511e-319
1.203602,-5.65487775604057e-319
1.204602,-5.39010797643425e-319
1.205603,-5.13862856270105e-319
1.206603,-4.901032393616e-319
1.207604,-4.67697362322699e-319
1.208604,-4.46417954956317e-319
1.209605,-4.26289720544744e-319
1.210605,-4.07337362370274e-319
1.211606,-3.89526295837697e-319
1.212606,-3.730245032666e-319
1.213607,-3.56957488463842e-319
1.214607,-3.41522877687762e-319
1.215608,-3.2758528581858e-319
1.216608,-3.13968836619195e-319
1.217609,-3.01108307857948e-319
1.218609,-2.89443417959636e-319
1.21961,-2.778526379082e-319
1.22061,-2.67511843940743e-319
1.221611,-2.57136465378077e-319
1.222611,-2.47833209266886e-319
1.223612,-2.38712757444657e-319
1.224612,-2.3026917555723e-319
1.225613,1.69305427385587e-318
1.226613,1.61685452929777e-318
1.227614,1.54144528977302e-318
1.228614,1.47029983677188e-318
1.229615,1.40299327383893e-318
1.230615,1.33953548228708e-318
1.231616,1.27900255935861e-318
1.232616,1.22225417927728e-318
1.233617,-7.26454363019135e-319
1.234617,-6.90935983739608e-319
1.235618,-6.5731975719657e-319
1.236618,-6.25358650567099e-319
1.237619,-5.95586254748706e-319
1.238619,-5.6725158995971e-319
1.23962,-5.40522638519699e-319
1.24062,-5.15379637802838e-319
1.241621,-4.91516267108706e-319
1.242621,-4.69016517597095e-319
1.243622,-4.47663000383837e-319
1.244622,-4.27515003346431e-319
1.245623,-4.0840948482175e-319
1.246623,-3.90628062227923e-319
1.247624,-3.73992871932448e-319
1.248624,-3.57851747282815e-319
1.249625,-3.42392433224442e-319
1.250625,-3.2848942595047e-319
1.251626,-3.14788985591292e-319
1.252626,-3.01888931578377e-319
1.253627,-2.90199338397773e-319
1.254627,-2.7856903309467e-319
1.255628,-2.68203535844921e-319
1.256628,-2.57699700214336e-319
1.257629,-2.48460672637104e-319
1.258629,-2.39537847073212e-319
1.25963,-2.30649606104528e-319
1.26063,1.69446730160297e-318
1.261631,1.62174083853514e-318
1.262631,1.54593634649372e-318
1.263632,1.47445986950987e-318
1.264632,1.40698038360087e-318
1.265633,1.34322615266151e-318
1.266633,1.28260429791679e-318
1.267634,1.22578674864505e-318
1.268634,-7.28484972823543e-319
1.269635,-6.93001178139224e-319
1.270635,-6.59572696541606e-319
1.271636,-6.27221278051921e-319
1.272636,-5.9731548450915e-319
1.273637,-5.68990701033072e-319
1.274637,-5.42118470555766e-319
1.275638,-5.16792665549944e-319
1.276638,-4.92929294855812e-319
1.277639,-4.70315910245658e-319
1.278639,-4.48912986467815e-319
1.27964,-4.28710642209366e-319
1.28064,-4.09521132524892e-319
1.281641,-3.91764413213358e-319
1.282641,-3.74901952720796e-319
1.283642,-3.58854700543873e-319
1.284642,-3.43459615019459e-319
1.285643,-3.29274990327357e-319
1.286643,-3.15658541127972e-319
1.287644,-3.02620148734222e-319
1.288644,-2.90871267676117e-319
1.289645,-2.79275546968223e-319
1.290645,-2.68791473963472e-319
1.291646,-2.5827775701997e-319
1.292646,-2.49009085503988e-319
1.293647,-2.40120844535304e-319
1.294647,-2.31237544223079e-319
1.295648,1.69270348724732e-318
1.296648,1.62669137630647e-318
1.297649,1.55043234387087e-318
1.298649,1.47873847800285e-318
1.29965,1.41091808679822e-318
1.30065,1.34706998338616e-318
1.301651,1.28620603647498e-318
1.302651,1.22913651372385e-318
1.303652,-7.30332778338989e-319
1.304652,-6.95125660416342e-319
1.305653,-6.61504493216845e-319
1.306653,-6.29088846193201e-319
1.307654,-5.99113883460012e-319
1.308654,-5.70952141647061e-319
1.309655,-5.43704421278917e-319
1.310655,-5.18289684456843e-319
1.311656,-4.94317619320626e-319
1.312656,-4.71664709458804e-319
1.313657,-4.50153091238877e-319
1.314657,-4.2988157779001e-319
1.315658,-4.10667364823244e-319
1.316658,-3.92881001572959e-319
1.317659,-3.75964193859355e-319
1.318659,-3.59788484614513e-319
1.31966,-3.44353873838432e-319
1.32066,-3.30184071115705e-319
1.321661,-3.1641446156611e-319
1.322661,-3.03484763614444e-319
1.323662,-2.91523434328628e-319
1.324662,-2.80140161848445e-319
1.325663,-2.69305302235147e-319
1.326663,-2.58934864328939e-319
1.327664,-2.49468566554621e-319
1.328664,-2.40713723310314e-319
1.329665,-2.31899592188506e-319
1.330665,1.68471444575407e-318
1.331666,1.63139982191134e-318
1.332666,1.55505679831595e-318
1.333667,1.48294791730542e-318
1.334667,1.4149595437812e-318
1.335668,1.35084464492039e-318
1.336668,1.28994117275754e-318
1.337669,1.23249616011557e-318
1.338669,-7.31775450024845e-319
1.33967,-6.97255083349918e-319
1.34067,-6.63505459082502e-319
1.341671,-6.3102064286844e-319
1.342671,-6.00882638472124e-319
1.343672,-5.72582558278337e-319
1.344672,-5.45305193971442e-319
1.345673,-5.19776822050825e-319
1.346673,-4.95809697571066e-319
1.347674,-4.72944339481533e-319
1.348674,-4.51442602574522e-319
1.349675,-4.31062394683571e-319
1.350675,-4.11838300403888e-319
1.351676,-3.9409146240527e-319
1.352676,-3.76937503181662e-319
1.353677,-3.60722268685153e-319
1.354677,-3.4529259856553e-319
1.355678,-3.30944932210301e-319
1.356678,-3.17170382004247e-319
1.357679,-3.04314793899457e-319
1.358679,-2.92244770171556e-319
1.35968,-2.8062434618137e-319
1.36068,-2.69967350200574e-319
1.361681,-2.59591971637908e-319
1.362681,-2.50110851894214e-319
1.363682,-2.41217670269072e-319
1.364682,-2.32373895208513e-319
1.365683,1.66476901563146e-318
1.366683,1.63626636852287e-318
1.367684,1.55965160882227e-318
1.368684,1.48734016089695e-318
1.369685,1.4190108820771e-318
1.370685,1.35471811958378e-318
1.371686,1.29360713984968e-318
1.372686,1.2359150943848e-318
1.373687,-7.3247702324194e-319
1.374687,-6.99448734817453e-319
1.375688,-6.65452077727117e-319
1.376688,-6.32962320856596e-319
1.377689,-6.02646452827777e-319
1.378689,-5.74311788038782e-319
1.37969,-5.47029483075428e-319
1.38069,-5.21303484896474e-319
1.381691,-4.97158496784213e-319
1.382691,-4.74362307885098e-319
1.383692,-4.52677766689125e-319
1.384692,-4.32272855515882e-319
1.385693,-4.13009235984532e-319
1.386693,-3.95222872734247e-319
1.387694,-3.77900931191053e-319
1.388694,-3.61621468160584e-319
1.389695,-3.46186857384503e-319
1.390695,-3.31839191029273e-319
1.391696,-3.17941124411759e-319
1.392696,-3.0520905271843e-319
1.393697,-2.92961165358026e-319
1.394697,-2.81345682024298e-319
1.395698,-2.70649160791835e-319
1.396698,-2.60377536014795e-319
1.397699,-2.50565392288388e-319
1.398699,-2.41687032632621e-319
1.3997,-2.32838316915604e-319
1.4007,1.62136040798784e-318
1.401701,1.64111809316503e-318
1.402701,1.5642217160463e-318
1.403702,1.49173734514493e-318
1.404702,1.42322032137967e-318
1.405703,1.35869040737634e-318
1.406703,1.29723358169015e-318
1.407704,1.23930438471527e-318
1.408704,-7.31834737902346e-319
1.409705,-7.01662148910822e-319
1.410705,-6.67487628187982e-319
1.411706,-6.35002811973921e-319
1.412706,-6.04444851778639e-319
1.413707,-5.75961967295892e-319
1.414707,-5.48852585308582e-319
1.415708,-5.22889435619625e-319
1.416708,-4.98611049782986e-319
1.417709,-4.75676522503035e-319
1.418709,-4.53996921963521e-319
1.41971,-4.33478375691734e-319
1.42071,-4.14254281412052e-319
1.421711,-3.96265351246972e-319
1.422711,-3.78977994298987e-319
1.423712,-3.62589836826432e-319
1.424712,-3.4716016670681e-319
1.425713,-3.3259511146741e-319
1.426713,-3.18776095353231e-319
1.427714,-3.0604896431636e-319
1.428714,-2.93771433017205e-319
1.429715,-2.82042314584934e-319
1.430715,-2.71172870376427e-319
1.431716,-2.61009940041472e-319
1.432716,-2.51217558940899e-319
1.433717,-2.42200860904296e-319
1.434717,-2.33416373721239e-319
1.435718,1.53524476591771e-318
1.436718,1.64609827487511e-318
1.437719,1.56871771342346e-318
1.438719,1.49606041954605e-318
1.43972,1.42733588820953e-318
1.44072,1.36255894138328e-318
1.441721,1.30079579499667e-318
1.442721,1.24282707277011e-318
1.443722,-7.28588726609169e-319
1.444722,-7.03974376133359e-319
1.445723,-6.69483653397181e-319
1.446723,-6.37122353594579e-319
1.447724,-6.06267954011794e-319
1.448724,-5.77622027865918e-319
1.449725,-5.50453358001108e-319
1.450725,-5.24440801747566e-319
1.451726,-5.00058662125301e-319
1.452726,-4.77059906311391e-319
1.453727,-4.55301255268542e-319
1.454727,-4.3476788702738e-319
1.455728,-4.15499326839572e-319
1.456728,-3.97337473698447e-319
1.457729,-3.80010591498795e-319
1.458729,-3.63622434026241e-319
1.45973,-3.48098891433909e-319
1.46073,-3.33464667004091e-319
1.461731,-3.19591303668869e-319
1.462731,-3.06874053944915e-319
1.463732,-2.94458184264925e-319
1.464732,-2.82872344869947e-319
1.465733,-2.71933731471022e-319
1.466733,-2.61874554921694e-319
1.467734,-2.51879606906326e-319
1.468734,-2.42719629832429e-319
1.469735,-2.33831388863745e-319
1.470735,1.36310735425017e-318
1.471736,1.65086600835748e-318
1.472736,1.57328782064749e-318
1.473737,1.50032420606965e-318
1.474737,1.43138228584897e-318
1.475738,1.36636324685626e-318
1.476738,1.30449140602756e-318
1.477739,1.24632505754267e-318
1.478739,-7.20288423759037e-319
1.47974,-7.0611862103631e-319
1.48074,-6.71499441232213e-319
1.481741,-6.39083794208569e-319
1.482741,-6.08031768367447e-319
1.483742,-5.7932655434407e-319
1.484742,-5.52049190037175e-319
1.485743,-5.26150268882177e-319
1.486743,-5.01511215124074e-319
1.487744,-4.78403764868079e-319
1.488744,-4.56580885291271e-319
1.489745,-4.36003051141983e-319
1.490745,-4.16714728328341e-319
1.491746,-3.98444180745132e-319
1.492746,-3.81013544759853e-319
1.493747,-3.64516692845213e-319
1.494747,-3.49136429290175e-319
1.495748,-3.34289756632646e-319
1.496748,-3.20416393297424e-319
1.497749,-3.07674440291178e-319
1.498749,-2.95243748641812e-319
1.49975,-2.83835772879338e-319
1.50075,-2.7256119484124e-319
1.501751,-2.62363679911077e-319
1.502751,-2.52398375834459e-319
1.503752,-2.43238398760562e-319
1.504752,-2.34280988601461e-319
1.505753,1.03458828436095e-318
1.506753,1.65577702087714e-318
1.507754,1.57791721574902e-318
1.508754,1.50469668703535e-318
1.509755,1.43539903954966e-318
1.510755,1.37026142480195e-318
1.511756,1.30816231377616e-318
1.512756,1.24988727084919e-318
1.513757,-7.02650280202504e-319
1.514757,-7.08243103313427e-319
1.515758,-6.73510288410787e-319
1.516758,-6.4110452270006e-319
1.517759,-6.09874633226435e-319
1.518759,-5.81021199509306e-319
1.51976,-5.53659844042618e-319
1.52076,-5.27830092078037e-319
1.521761,-5.03092225190766e-319
1.522761,-4.79871139836228e-319
1.523762,-4.57909921878584e-319
1.524762,-4.37327147072838e-319
1.525763,-4.17816494718567e-319
1.526763,-3.99580531730567e-319
1.527764,-3.8201649802091e-319
1.528764,-3.6546035822877e-319
1.529765,-3.50267839619152e-319
1.530765,-3.35258125298495e-319
1.531766,-3.21182195048478e-319
1.532766,-3.08534114514942e-319
1.533767,-2.95876152668489e-319
1.534767,-2.84596633973933e-319
1.535768,-2.73218302150209e-319
1.536768,-2.6294667737317e-319
1.537769,-2.52917144762593e-319
1.538769,-2.43860921474322e-319
1.53977,-2.34834342124803e-319
1.54077,3.79388068785035e-319
1.541771,1.66060898289347e-318
1.542771,1.58258613610222e-318
1.543772,1.5090988119398e-318
1.544772,1.43954919097472e-318
1.545773,1.37414478077826e-318
1.546773,1.31196167859268e-318
1.547774,1.25334573037007e-318
1.548774,-6.66272226699213e-319
1.549775,-7.10402170185753e-319
1.550775,-6.75575482810404e-319
1.551776,-6.43031378718841e-319
1.552776,-6.11771845306465e-319
1.553777,-5.8275042926975e-319
1.554777,-5.55329785925561e-319
1.555778,-5.29322170328478e-319
1.556778,-5.04722641822042e-319
1.557779,-4.81279226926875e-319
1.558779,-4.59421762754858e-319
1.55978,-4.38675946285984e-319
1.56078,-4.18997311612128e-319
1.561781,-4.0062795089975e-319
1.562781,-3.83024391938426e-319
1.563782,-3.66463311489828e-319
1.564782,-3.51181861063958e-319
1.565783,-3.36088155583508e-319
1.566783,-3.22041869272241e-319
1.567784,-3.09260391014328e-319
1.568784,-2.965876071985e-319
1.569785,-2.8532291047332e-319
1.570785,-2.73875409459178e-319
1.571786,-2.63608725338597e-319
1.572786,-2.53519904850519e-319
1.573787,-2.44478503531624e-319
1.574787,-2.35353111052936e-319
1.575788,-2.27220790522389e-319
1.576788,1.66559904591647e-318
1.577789,1.5871513026698e-318
1.578789,1.51366891916383e-318
1.57979,1.44373886765146e-318
1.58079,1.37815165316603e-318
1.581791,1.31573139947045e-318
1.582791,1.25680418989096e-318
1.583792,-5.95467678993704e-319
1.584792,-7.12546415088704e-319
1.585793,-6.77690083774604e-319
1.586793,-6.44928590798871e-319
1.587794,-6.13713523294621e-319
1.588794,-5.84415430496235e-319
1.589795,-5.56881152053503e-319
1.590795,-5.30878477112878e-319
1.591796,-5.06145550882065e-319
1.592796,-4.82899762245234e-319
1.593797,-4.60834790501964e-319
1.594797,-4.39920991713504e-319
1.595798,-4.20138603254021e-319
1.596798,-4.016556074431e-319
1.597799,-3.84086633076985e-319
1.598799,-3.6745144278151e-319
1.5998,-3.52179873668557e-319
1.6008,-3.36977473746022e-319
1.601801,-3.22862018244338e-319
1.602801,-3.09981726857256e-319
1.603802,-2.97269417789761e-319
1.604802,-2.85772510211035e-319
1.605803,-2.74537457424605e-319
1.606803,-2.64364645776734e-319
1.607804,-2.54018911152818e-319
1.608804,-2.45135610840593e-319
1.609805,-2.35797770134193e-319
1.610805,-2.27670390260105e-319
1.611806,1.67050511777967e-318
1.612806,1.5918548076182e-318
1.613807,1.51798211225202e-318
1.614807,1.4480817046784e-318
1.615808,1.38216840686672e-318
1.616808,1.3194319511578e-318
1.617809,1.2602330054731e-318
1.618809,-4.55572991373755e-319
1.61981,-7.14730185243322e-319
1.62081,-6.79903497867973e-319
1.621811,-6.46870268787027e-319
1.622811,-6.15684845221528e-319
1.623812,-5.86016203188761e-319
1.624812,-5.58536271967071e-319
1.625813,-5.3236561470686e-319
1.626813,-5.07652451101881e-319
1.627814,-4.84218917519631e-319
1.628814,-4.62119361181152e-319
1.629815,-4.41131452545815e-319
1.630815,-4.21274954239456e-319
1.631816,-4.02732670551034e-319
1.632816,-3.85074764368668e-319
1.633817,-3.68429692760276e-319
1.634817,-3.53029666579404e-319
1.635818,-3.37787741405202e-319
1.636818,-3.23677226559976e-319
1.637819,-3.10712944013102e-319
1.638819,-2.97961109693939e-319
1.63982,-2.86395032924795e-319
1.64082,-2.75150098825449e-319
1.641821,-2.65115625558413e-319
1.642821,-2.54695781087621e-319
1.643822,-2.45614854517059e-319
1.644822,-2.36395589565661e-319
1.645823,-2.28322556912615e-319
1.646823,1.67531731717017e-318
1.647824,1.59652866862786e-318
1.648824,1.5223447119048e-318
1.649825,1.45217750888243e-318
1.650825,1.38608140678178e-318
1.651826,1.32314238415807e-318
1.652826,1.26379521877962e-318
1.653827,-1.90531475662218e-319
1.654827,-7.16879370802732e-319
1.655828,-6.82146555900092e-319
1.656828,-6.48807006118725e-319
1.657829,-6.1748324417239e-319
1.658829,-5.87794839513789e-319
1.65983,-5.60137044659596e-319
1.66083,-5.33892277552509e-319
1.661831,-5.09080300818362e-319
1.662831,-4.85636885923195e-319
1.663832,-4.63458279081381e-319
1.664832,-4.42406141912086e-319
1.665833,-4.22460711789475e-319
1.666833,-4.03839377597718e-319
1.667834,-3.86097480255559e-319
1.668834,-3.69407942739042e-319
1.669835,-3.53899222116085e-319
